bucket_lo,bucket_hi,n,pc0,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,pc11
1.2,1.3,1897,33.5049,-9.47978,-0.658361,-0.792942,0.554452,-2.12858,-0.451887,-0.582173,0.274738,-1.06062,-0.0585343,0.00878918
1.3,1.4,1888,32.8436,-8.94905,-0.756217,-0.735502,0.57179,-2.07373,-0.431594,-0.559681,0.302097,-1.05995,-0.11272,0.153219
1.4,1.5,1838,33.7803,-9.05749,-0.743202,-0.794215,0.541135,-2.01742,-0.459677,-0.480913,0.359875,-1.07614,-0.104625,0.0480483
1.5,1.6,1826,33.3087,-9.12338,-0.82226,-0.802746,0.623925,-2.1288,-0.489038,-0.524181,0.287329,-1.12853,-0.0882147,0.150638
1.6,1.7,1796,32.8731,-9.13685,-0.942856,-0.749713,0.55577,-2.10618,-0.475502,-0.569245,0.365584,-1.07463,-0.109628,0.16645
1.7,1.8,1830,33.1226,-9.19059,-1.02391,-0.716904,0.550011,-2.1021,-0.449689,-0.577851,0.459674,-1.08628,-0.125524,0.206204
1.8,1.9,1730,33.5825,-9.37611,-1.04016,-0.843529,0.55821,-2.17072,-0.488641,-0.703833,0.372912,-1.09311,-0.0773875,0.269495
1.9,2,1748,33.8923,-9.47035,-0.978133,-0.858773,0.530246,-2.26696,-0.401051,-0.686698,0.4385,-1.10868,0.0491528,0.271971
2,2.1,1839,33.721,-9.73189,-1.12508,-0.894982,0.474308,-2.41303,-0.317288,-0.804351,0.336834,-1.05251,0.0766856,0.243387
2.1,2.2,1775,34.4208,-9.6275,-1.0786,-0.871216,0.445262,-2.267,-0.416877,-0.597817,0.439258,-1.11895,-0.0329414,0.298665
2.2,2.3,1654,34.2775,-9.69317,-1.03037,-0.922069,0.456174,-2.24686,-0.409675,-0.585156,0.504503,-1.13178,0.0939023,0.308206
2.3,2.4,1726,34.8132,-10.0987,-1.02662,-1.03576,0.343065,-2.60106,-0.368601,-0.858558,0.352443,-0.980956,0.248099,0.278053
2.4,2.5,1630,34.9895,-9.50799,-0.995384,-1.05371,0.415355,-2.20299,-0.369536,-0.548251,0.424618,-1.17417,0.0389252,0.261297
2.5,2.6,1458,35.3696,-9.5444,-0.989098,-1.10535,0.395098,-2.12098,-0.443483,-0.48301,0.483311,-1.12111,-0.0640876,0.197084
2.6,2.7,1457,35.2491,-9.65969,-1.04306,-1.12456,0.472656,-2.199,-0.471432,-0.646429,0.395899,-1.19992,-0.0809621,0.198962
2.7,2.8,1371,34.9582,-9.06366,-1.00125,-1.0697,0.437894,-2.01044,-0.37697,-0.397446,0.43539,-1.16743,-0.020353,0.15997
2.8,2.9,1419,33.9521,-9.44858,-1.25384,-0.907101,0.356085,-2.11507,-0.404299,-0.472605,0.481363,-1.12343,0.0117523,0.402847
2.9,3,1416,35.1078,-9.83025,-1.02253,-1.06541,0.390353,-2.3011,-0.419088,-0.565927,0.493063,-1.17762,-0.0213148,0.306957
3,3.1,1393,35.5903,-9.32943,-0.890071,-1.10768,0.356838,-2.15231,-0.425682,-0.471421,0.453871,-1.21706,-0.00737828,0.181049
3.1,3.2,1374,35.2195,-9.55981,-1.00777,-1.09005,0.375847,-2.11579,-0.457401,-0.494264,0.517294,-1.25356,-0.118395,0.289735
3.2,3.3,1235,34.5433,-9.37976,-1.07408,-0.997948,0.386417,-2.12825,-0.426769,-0.475509,0.512415,-1.21682,-0.127466,0.402699
3.3,3.4,1156,34.6928,-9.25478,-1.1572,-0.90398,0.394873,-2.00338,-0.360526,-0.385872,0.518613,-1.16864,-0.0549854,0.292599
3.4,3.5,1149,35.1753,-9.60702,-1.06677,-0.86157,0.32893,-2.03204,-0.413427,-0.418745,0.611728,-1.26821,-0.0640062,0.303692
3.5,3.6,1113,35.0209,-9.04831,-1.05549,-0.969266,0.346489,-2.01996,-0.330282,-0.516001,0.54956,-1.24584,-0.0584383,0.279799
3.6,3.7,1015,33.9486,-8.92584,-1.17635,-0.770125,0.309691,-2.1211,-0.389423,-0.476149,0.678217,-1.16147,0.00499844,0.405768
3.7,3.8,982,35.0611,-8.97166,-0.989281,-0.98119,0.190343,-2.00394,-0.285156,-0.392057,0.616887,-1.20841,-0.0422162,0.318317
3.8,3.9,878,34.4389,-8.65535,-1.10019,-0.782884,0.330243,-2.05594,-0.290185,-0.402633,0.602015,-1.11371,-0.0727304,0.247867
3.9,4,821,34.9873,-9.02982,-1.00625,-0.944375,0.245765,-2.1418,-0.257467,-0.515606,0.423884,-1.19571,-0.142259,0.252776
4,4.1,813,33.5201,-8.06773,-1.13812,-0.788295,0.351115,-1.97663,-0.241505,-0.423885,0.528544,-1.1979,-0.142222,0.247864
4.1,4.2,696,34.6166,-8.76697,-1.17334,-0.988985,0.386487,-2.13601,-0.186434,-0.525074,0.406605,-1.11429,-0.14381,0.18179
4.2,4.3,672,35.529,-9.15889,-0.988031,-0.995552,0.453369,-2.40454,-0.312467,-0.576668,0.52521,-1.09569,-0.165723,0.217215
4.3,4.4,648,35.2529,-8.42569,-0.999603,-0.884837,0.429166,-2.12851,-0.215795,-0.232804,0.610399,-1.08204,-0.184772,0.136218
4.4,4.5,603,34.4372,-7.88693,-1.02753,-0.678178,0.361383,-1.93463,-0.224985,-0.257281,0.608762,-1.30286,-0.177773,0.0795062
4.5,4.6,568,34.0876,-7.84948,-1.41799,-0.703236,0.355903,-1.87016,-0.177489,-0.180063,0.643159,-1.13934,-0.206162,0.294282
4.6,4.7,494,35.1745,-7.95335,-1.29635,-0.944167,0.344952,-1.89195,-0.171166,-0.192058,0.645474,-1.14252,-0.283263,0.254595
4.7,4.8,526,34.3178,-7.45541,-1.31421,-0.826718,0.382415,-1.75764,-0.20892,-0.209944,0.577,-1.38349,-0.304931,0.197384
4.8,4.9,438,34.0725,-6.90698,-1.28997,-0.792099,0.336363,-1.58701,-0.0467611,0.00249731,0.562176,-1.28406,-0.30763,0.16157
4.9,5,466,33.7248,-7.4091,-1.3107,-0.717525,0.357574,-1.88842,-0.0748372,-0.192078,0.715261,-1.10009,-0.405007,0.248281
5,5.1,422,34.4263,-7.1524,-1.27406,-0.704858,0.510614,-1.693,-0.0126516,-0.131195,0.642241,-1.1813,-0.210407,0.213597
5.1,5.2,370,33.9836,-6.68554,-1.34235,-0.768373,0.588236,-1.67677,0.0921356,-0.139899,0.740085,-1.08267,-0.305821,0.270811
5.2,5.3,353,34.8201,-6.48279,-1.35941,-0.778097,0.480481,-1.6287,0.00106151,0.207489,0.710023,-1.09394,-0.197901,0.0599727
5.3,5.4,353,33.2743,-5.9822,-1.41609,-0.619936,0.711064,-1.58811,0.2098,0.0312027,0.867787,-0.993809,-0.284159,0.0817774
5.4,5.5,302,34.3436,-5.91716,-1.31996,-0.886997,0.663255,-1.49692,0.25659,0.360664,0.71237,-1.09744,-0.215938,-0.281471
5.5,5.6,303,34.1929,-5.56009,-1.57134,-1.10507,0.621211,-1.46922,0.179663,0.403518,0.553181,-1.16449,-0.0841428,-0.0642103
5.6,5.7,316,34.4053,-5.43777,-1.51258,-1.05308,0.491237,-1.6393,0.255192,0.399921,0.512124,-1.18374,-0.105994,-0.0389621
5.7,5.8,239,33.1448,-4.77957,-1.4225,-0.93097,0.609707,-1.60651,0.263366,0.290247,0.432371,-1.10998,-0.170471,-0.0503392
5.8,5.9,168,33.088,-5.32936,-1.76989,-1.19315,0.636382,-1.81613,0.194195,0.187992,0.607954,-1.23582,-0.246335,0.162582
5.9,6,134,28.7605,-5.16783,-2.16082,-0.608526,0.834181,-2.1901,0.259911,-0.246587,0.648685,-1.17574,-0.22727,0.472513
6,6.1,110,29.4686,-5.01682,-1.77552,-0.790728,0.664378,-2.07297,0.380482,-0.128333,0.794863,-1.10671,-0.335824,0.334971
6.1,6.2,88,28.3659,-4.15406,-2.16788,-0.43353,0.903963,-1.8955,0.322387,-0.0300598,0.517572,-0.861576,-0.411052,0.484676
6.2,6.3,68,25.1197,-4.4021,-2.31899,-0.0501283,1.01897,-2.31186,0.257829,-0.177789,0.422481,-0.990629,-0.495869,0.991403
6.3,6.4,68,26.739,-4.5224,-2.00887,0.0994805,1.07517,-2.09122,0.300742,-0.314093,0.703669,-0.552642,-0.646545,0.808645
6.4,6.5,61,26.7347,-4.42542,-2.42928,-0.00336021,1.25393,-1.98334,0.209522,-0.365498,0.943661,-0.799145,-0.999299,0.665547
6.5,6.6,48,25.4857,-5.00176,-2.33986,-0.0271623,1.047,-2.29114,0.219474,-0.564983,0.423916,-0.907345,-0.957185,0.790887
6.6,6.7,68,26.6023,-5.81514,-2.38534,-0.0634359,1.00181,-2.06463,-0.0512699,-0.139401,0.536298,-0.854117,-0.919945,0.621803
6.7,6.8,48,26.228,-5.28845,-2.13209,-0.165651,0.887725,-1.80275,-0.2486,0.285815,0.532407,-1.44281,-1.10219,0.866542
6.8,6.9,67,26.1785,-6.15916,-1.91173,-0.0957265,0.899164,-2.05282,-0.283832,-0.127089,0.413834,-1.63845,-0.800327,0.954813
6.9,7,54,25.982,-5.3492,-2.75646,-0.246917,1.24175,-2.75153,-0.163146,-0.780978,0.576284,-1.12799,-1.10472,1.02981
7,7.1,30,28.3066,-5.24899,-2.17694,-0.603891,0.98522,-2.40658,0.03455,0.0393364,0.375466,-1.15469,-0.505825,0.699242
7.1,7.2,49,24.8299,-3.43463,-2.36917,-0.101709,0.774579,-2.07427,-0.374287,0.132555,0.867453,-1.0303,-0.549258,0.931623
7.2,7.3,33,29.0264,-5.11616,-2.09662,-0.534585,1.13765,-1.57617,0.257997,-0.224082,0.543601,-0.86022,-0.713241,0.461085
7.4,7.5,30,19.4134,-1.91238,-2.081,0.689396,2.19627,-2.22262,-0.0995712,-0.275185,0.358905,-0.826242,-0.970533,0.617141
