bucket_lo,bucket_hi,n,pc0,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,pc11
-1.3,-1.2,2601,23.1557,-6.0214,-1.25847,-1.25126,2.05103,-1.67621,0.847481,-0.171455,-0.73055,-0.0250323,-0.632518,0.810018
-1.2,-1.1,2643,22.453,-5.95083,-1.23589,-1.35971,2.05402,-1.71396,0.780334,-0.0460743,-0.620929,0.0583275,-0.562231,0.761434
-1.1,-1,2864,21.7905,-6.16051,-1.28693,-1.2642,2.02366,-1.73751,0.670873,-0.0646508,-0.528778,0.0549539,-0.588893,0.779494
-1,-0.9,3285,20.8674,-6.69669,-1.20489,-1.111,1.95413,-1.89184,0.551695,-0.105682,-0.304619,0.0844071,-0.557309,0.804875
-0.9,-0.8,3674,19.8472,-7.04084,-1.1569,-1.17895,1.82856,-1.90702,0.587881,-0.245056,-0.150732,0.102634,-0.585659,0.704869
-0.8,-0.7,4007,18.1977,-6.80424,-1.10945,-1.18287,1.75986,-1.87203,0.599483,-0.267611,-0.157802,0.150472,-0.585208,0.673774
-0.7,-0.6,4788,17.5072,-7.13664,-1.10921,-1.1708,1.84413,-1.91439,0.589714,-0.412175,-0.22322,0.0991148,-0.520468,0.606876
-0.6,-0.5,5000,17.0961,-7.35736,-1.2331,-1.21965,1.7215,-2.0724,0.599167,-0.514611,-0.298995,0.049104,-0.426064,0.477411
-0.5,-0.4,5000,16.045,-7.26142,-1.27496,-1.23652,1.7546,-2.21566,0.603054,-0.584913,-0.399546,-0.115176,-0.345037,0.39839
-0.4,-0.3,5000,15.2667,-7.2777,-1.49095,-1.13093,1.64728,-2.33028,0.64515,-0.732711,-0.490584,-0.210277,-0.23584,0.325563
-0.3,-0.2,4755,15.2501,-7.0743,-1.55659,-1.04148,1.71031,-2.39162,0.788665,-0.852753,-0.624201,-0.315962,-0.13922,0.33879
-0.2,-0.1,3704,15.6573,-6.26908,-1.4268,-0.777406,1.63518,-2.33737,0.918445,-0.743782,-0.757202,-0.325307,-0.0668735,0.32716
-0.1,0,3591,14.087,-5.87532,-1.1381,-1.17699,1.21007,-2.47608,1.1446,-0.808099,-0.744101,-0.573604,-0.100182,0.226734
0,0.1,4205,12.5546,-4.80958,-0.794741,-1.8963,0.84947,-2.66848,1.38665,-0.792228,-0.730038,-0.477533,-0.0998024,0.335649
0.1,0.2,2656,16.0137,-6.02017,-0.584451,-1.39896,0.768698,-2.43623,1.44609,-0.738419,-0.869226,-0.479875,0.238675,0.271385
0.2,0.3,1558,14.9657,-5.50705,-0.734882,-1.55076,1.30642,-2.39179,1.17836,-0.747288,-0.963201,-0.218034,0.159421,0.540267
0.3,0.4,892,13.5227,-4.64174,-0.901744,-1.53528,1.76188,-2.33277,0.976615,-0.71045,-0.977049,0.0926059,0.0374917,0.803186
0.4,0.5,559,12.5559,-4.19423,-1.22958,-1.55947,2.11124,-2.3349,0.873459,-0.469436,-1.0642,0.270089,-0.16858,0.961385
0.5,0.6,493,12.0565,-4.86511,-1.23165,-1.6022,2.23042,-2.29661,0.685702,-0.481874,-1.12339,0.136929,-0.320838,1.07375
0.6,0.7,420,12.4701,-5.29837,-1.52185,-1.75162,2.20774,-2.31332,0.662472,-0.376781,-1.20325,0.239749,-0.334065,1.2323
0.7,0.8,324,12.8157,-5.30689,-1.15626,-1.73215,2.25975,-2.29131,0.628141,-0.177566,-1.21766,0.231432,-0.196999,1.10316
0.8,0.9,320,13.8024,-5.85248,-1.07557,-1.76472,2.0252,-1.90744,0.655087,-0.01017,-1.33941,0.075758,-0.177427,1.29307
0.9,1,294,13.9933,-6.23167,-0.769097,-2.00951,1.70787,-1.76923,0.669968,-0.0895469,-1.38805,-0.163661,-0.405759,1.32612
1,1.1,266,13.8978,-6.09962,-0.673829,-2.30059,1.61393,-1.87739,0.666483,-0.13196,-1.52673,-0.039987,-0.474142,1.33772
1.1,1.2,284,13.943,-6.5609,-0.384056,-2.59329,1.13783,-1.74902,0.48237,-0.167795,-1.62768,-0.329945,-0.34353,1.43797
1.2,1.3,189,13.6362,-5.95244,-0.456601,-2.19393,1.51757,-1.99539,0.624977,-0.384096,-1.7725,-0.08471,-0.35689,1.3675
1.3,1.4,138,13.2444,-5.31313,-0.501468,-2.07269,1.38211,-1.51148,0.529728,-0.311213,-1.7159,-0.103972,-0.233421,1.49678
1.4,1.5,182,12.4904,-6.56038,-0.592812,-2.00511,1.51584,-2.20201,0.306052,-0.371846,-1.35456,-0.0852419,-0.146486,1.52056
1.5,1.6,149,12.2777,-6.38769,-0.433302,-2.18148,1.28457,-2.00244,0.555275,-0.447987,-1.66643,-0.0851382,-0.327557,1.69837
1.6,1.7,118,13.1987,-7.06408,0.166617,-1.63817,1.16593,-2.05305,0.310015,-0.498561,-1.34703,-0.381795,-0.18293,1.55855
1.7,1.8,117,14.0017,-7.23905,0.281036,-1.87001,0.422782,-1.45273,0.182759,-0.138686,-1.53566,-0.350713,-0.468276,1.79281
1.8,1.9,113,13.1507,-6.93476,0.111674,-2.09164,0.0664496,-1.59769,0.202847,-0.252307,-1.41449,-0.210851,-0.35549,1.71472
1.9,2,93,12.4753,-6.68718,0.0775879,-1.7837,0.519141,-1.62768,0.360638,-0.307922,-1.6456,-0.440271,-0.0988675,1.63612
2,2.1,108,12.0099,-7.66238,0.421451,-1.90852,0.02453,-1.6297,0.169493,-0.510823,-1.83458,-0.466467,-0.36728,1.76306
2.1,2.2,84,11.6261,-7.08914,0.191966,-2.00416,0.0492377,-1.84384,0.277567,-0.414368,-1.61117,-0.264356,-0.148484,1.77576
2.2,2.3,109,13.1518,-6.81394,0.411468,-1.36577,0.593986,-1.74214,-0.0330486,-0.336391,-1.29847,-0.330863,0.06578,1.75899
2.3,2.4,90,11.9165,-5.91187,0.345073,-1.05829,0.805872,-1.63262,0.106188,-0.615168,-1.51439,-0.0543215,0.0693498,1.65048
2.4,2.5,48,13.0492,-7.10444,0.205963,-0.749435,0.450465,-1.52862,-0.208647,-0.217919,-1.50313,0.122673,-0.0595011,1.77377
2.5,2.6,58,15.6595,-7.00149,0.389205,-0.565079,0.435437,-1.31463,0.201079,-0.571695,-1.5943,0.225328,0.0571283,1.68483
2.6,2.7,64,12.4922,-5.95683,0.449671,-0.446912,0.472888,-1.33831,-0.000426802,-0.52365,-1.67756,0.327964,0.160655,1.62201
2.7,2.8,49,13.0529,-6.13099,0.362374,-0.573332,0.149847,-1.35767,0.0350734,-0.269873,-1.45726,0.273761,-0.0233272,1.81027
2.8,2.9,53,11.7884,-7.16675,0.819256,-0.40898,-0.308072,-1.25818,-0.167652,-0.582612,-1.49837,0.61552,-0.0181392,2.14037
2.9,3,38,12.6215,-6.9294,0.614519,-0.157712,-0.148004,-1.45362,-0.0885457,-0.678785,-1.54742,0.521221,0.0905307,2.03188
3,3.1,46,11.1433,-6.8531,0.384746,-0.193106,-0.609075,-1.27846,-0.269493,-0.876894,-1.4535,0.784832,0.294918,2.25295
3.1,3.2,55,12.5877,-7.05888,0.538719,-0.0251636,-0.513888,-0.900245,-0.310478,-0.671834,-1.10824,0.76955,0.392941,2.14695
3.2,3.3,34,10.9978,-7.10842,0.625819,0.142646,-1.00379,-1.2939,-0.337801,-0.682911,-1.01644,0.966119,0.229392,2.33157
3.3,3.4,45,11.425,-7.16245,0.562601,0.120088,-0.969548,-1.24349,-0.173218,-0.614997,-0.728947,1.04508,0.437074,2.6033
3.4,3.5,36,11.9688,-6.93188,0.526244,-0.124232,-1.10001,-1.09505,-0.0275996,-0.772318,-0.939529,1.23112,0.283918,2.25811
3.5,3.6,42,9.25368,-6.71958,0.328901,0.346746,-1.03548,-1.16371,-0.396888,-0.858575,-1.18876,1.40513,0.507413,2.53343
3.7,3.8,33,12.0695,-6.62274,0.58139,0.422221,-1.16909,-1.05111,0.131838,-0.750859,-0.744253,1.27593,0.558584,2.39607
3.9,4,36,10.8062,-6.5343,0.371752,0.611495,-1.55764,-0.895942,-0.0332915,-0.652211,-0.418045,1.505,0.444233,2.93688
4.1,4.2,31,11.1868,-6.9623,0.361003,0.76071,-1.13504,-1.18752,-0.1959,-0.509526,-0.603663,1.34854,0.528518,2.47941
