bucket_lo,bucket_hi,n,pc0,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,pc11
0.65,0.7,115,4.52275,1.24773,0.262766,-0.728349,0.367535,0.772468,0.232081,0.0687789,-0.111089,0.270928,0.158422,-0.289855
0.7,0.75,95,4.73319,0.700033,0.183638,-0.674064,0.261727,0.788622,0.155663,0.0905047,-0.062211,0.0759849,0.0894782,-0.328849
0.75,0.8,91,4.27651,1.77858,0.462116,-0.434773,0.303971,0.640292,0.184493,0.0193896,-0.0301147,0.147271,0.279388,-0.173961
0.8,0.85,68,4.03716,1.44993,0.117993,-0.47346,0.289111,0.766285,0.104315,0.14805,-0.132964,0.0490862,-0.0446821,-0.361498
0.85,0.9,66,5.77316,1.52429,0.285282,-0.382987,0.396475,0.78738,0.502543,0.0712055,0.0298834,-0.050315,0.199423,0.0583678
0.9,0.95,73,5.44249,1.10846,0.604287,-0.639394,0.522123,0.890631,0.370709,-0.16547,-0.176985,0.112439,0.256548,0.0334502
0.95,1,90,5.12591,1.81691,0.51821,-0.681866,0.542894,0.809515,0.283771,0.0143045,-0.132139,0.189179,-0.0605502,-0.202654
1,1.05,62,6.63387,1.56815,0.386282,-0.651079,0.0792652,0.840156,0.139126,0.132709,0.0672237,0.000808591,-0.0768349,-0.033208
1.05,1.1,50,6.39716,2.5607,0.493447,-0.448032,0.252087,0.891237,0.247779,-0.175405,-0.175348,0.212309,0.173732,-0.134613
1.1,1.15,66,8.40954,2.33573,0.299461,-0.466914,0.20765,0.565862,0.288071,0.087336,-0.0525596,0.158817,0.146405,0.0681852
1.15,1.2,57,8.23264,2.6147,0.421637,-0.365269,0.510867,0.542944,0.136445,-0.112419,-0.167168,0.143063,-0.0405799,0.0772299
1.2,1.25,44,8.52724,2.97591,0.195492,-0.394091,0.159793,0.693507,0.227359,-0.0609871,0.0369316,0.0991793,-0.0434139,0.219802
1.25,1.3,45,7.32448,2.15326,0.746712,-0.670873,0.0699803,0.767427,0.210327,0.223636,0.0499014,0.233833,0.0452946,0.0931539
1.3,1.35,45,7.3394,2.55427,0.499411,-0.417088,-0.138399,0.761416,-0.0999979,0.16158,-0.0941202,0.120963,0.0662058,0.0410906
1.35,1.4,48,6.82356,3.24388,0.284249,-0.332528,0.33065,0.760806,0.288553,-0.115903,-0.140222,0.113689,0.0117911,-0.140474
1.4,1.45,45,9.54358,2.29736,0.0536127,-0.347725,-0.50322,0.506839,-0.391842,0.0533766,-0.0799169,-0.0355132,-0.120702,-0.0669185
1.45,1.5,34,11.7677,2.16883,0.141325,-0.240311,-0.0204034,0.302056,0.00696687,0.0286849,-0.168092,-0.122888,-0.296425,-0.00696746
1.5,1.55,42,9.63997,2.42902,0.457268,-0.224182,-0.236168,0.638756,0.154316,0.448043,-0.0210429,-0.0266919,-0.493982,0.0305504
1.55,1.6,35,11.5493,4.07008,-0.162769,-0.284387,0.0992961,-0.0566841,0.227265,0.00668655,-0.0368353,-0.127454,-0.354075,-0.0946184
1.6,1.65,33,10.6431,4.36365,-0.0700922,-0.159105,0.186384,0.259573,0.300619,-0.0723051,-0.0353574,-0.366962,-0.28248,0.0236215
1.65,1.7,37,12.6966,4.59117,-0.422823,0.49,-0.0412261,-0.101094,0.265211,-0.174017,-0.0322589,-0.281616,-0.503999,-0.115785
1.75,1.8,40,8.39884,5.23768,-0.259398,-0.222733,0.324634,0.460739,0.0932511,-0.0774109,-0.184632,0.124102,-0.0349639,-0.073837
1.8,1.85,40,8.97906,3.30241,0.110135,-0.571959,0.221287,0.305098,0.0537218,0.0789397,-0.0908656,0.013462,-0.132464,-0.0499257
1.85,1.9,37,11.6457,4.15837,-0.56917,-0.0853006,0.0602786,-0.10831,-0.172133,-0.145988,-0.0880087,-0.00452836,-0.221412,0.0713972
1.9,1.95,34,12.748,4.04816,-0.252581,-0.0600429,0.305094,0.152921,0.0457399,0.126125,-0.0326283,-0.387245,-0.476587,0.0203547
2.05,2.1,34,7.88278,3.92593,-0.0959754,-0.406953,-0.0738438,0.519825,-0.2183,0.00522365,-0.170752,0.118233,-0.174304,-0.104192
2.1,2.15,35,10.2563,4.19318,-0.182683,-0.313362,-0.0656934,0.314023,0.122474,0.0969032,-0.0959135,0.191156,-0.0750476,0.0619568
2.15,2.2,35,9.20452,3.07465,-0.1573,-0.54182,-0.238355,0.399477,-0.227764,-0.173345,-0.279656,0.0772682,0.126566,-0.168144
