bucket_lo,bucket_hi,n,pc0,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,pc11
2.6,2.7,1151,-0.639353,0.987816,0.0986031,-0.125073,0.0357746,0.106664,-0.185029,-0.0927904,0.149365,-0.0343487,-0.0330979,0.0383701
2.7,2.8,1080,-0.52254,1.1602,0.0719656,-0.183097,0.0285522,0.0924988,-0.149769,-0.11013,0.150016,-0.0197497,-0.0154291,0.0162465
2.8,2.9,1135,-0.718643,0.926919,0.165709,-0.181214,0.136479,0.143984,-0.210249,-0.0979905,0.204878,-0.0275942,0.0101283,-0.0365566
2.9,3,1090,-0.709441,0.960174,0.133004,-0.109456,0.0577223,0.0842212,-0.214572,-0.101413,0.193949,0.00604378,-0.0479866,-0.00986914
3,3.1,1090,-0.528325,1.17208,-0.0016557,-0.159741,0.0744823,0.0742124,-0.217123,-0.110235,0.138742,-0.00120099,-0.0409356,-0.00610393
3.1,3.2,1089,-0.612304,1.11949,0.106979,-0.159892,0.034848,0.100673,-0.206973,-0.103176,0.153607,0.00337543,-0.0491625,0.0185041
3.2,3.3,971,-0.752928,1.01358,0.080179,-0.192291,0.0805978,0.104289,-0.208562,-0.0983501,0.196223,-0.00275656,-0.0420125,-0.0125228
3.3,3.4,902,-0.748257,1.09562,0.0867199,-0.237046,0.129797,0.161328,-0.19997,-0.0744675,0.20464,-0.0349835,-0.0443656,-0.000208476
3.4,3.5,896,-0.636412,1.16379,0.104272,-0.235434,0.116435,0.183021,-0.253621,-0.0418859,0.199584,-0.0369694,-0.0488193,0.00292337
3.5,3.6,842,-0.736299,1.13071,0.0515148,-0.279702,0.173147,0.105304,-0.255784,-0.0747546,0.182506,-0.0373175,-0.052525,0.00073837
3.6,3.7,778,-0.73463,1.0689,0.0447845,-0.229393,0.186026,0.176826,-0.239488,-0.0881303,0.161754,-0.0122752,-0.0616978,-0.0754878
3.7,3.8,782,-0.55598,1.22381,0.0761234,-0.169774,0.118733,0.173837,-0.231814,-0.0249159,0.167158,-0.0457176,-0.0778647,-0.0210066
3.8,3.9,703,-0.482865,1.22218,0.0168997,-0.189853,0.173299,0.200489,-0.210544,-0.0734655,0.19515,0.0046426,-0.0997536,-0.010869
3.9,4,632,-0.616865,1.18464,0.0333525,-0.1917,0.15872,0.193197,-0.237335,-0.0515797,0.183026,-0.034697,-0.0889441,-0.0201197
4,4.1,663,-0.518829,1.11845,0.0155332,-0.245679,0.173813,0.231372,-0.257681,-0.0567529,0.188886,-0.0680255,-0.0765285,0.0231587
4.1,4.2,552,-0.600552,1.14046,0.0912299,-0.156326,0.12591,0.24529,-0.248941,-0.0613991,0.190089,-0.0106868,-0.0862731,0.0469464
4.2,4.3,502,-0.714709,1.1057,0.00219467,-0.198792,0.100235,0.224227,-0.242766,-0.102619,0.168872,0.0115563,-0.12584,0.0524588
4.3,4.4,506,-0.642163,1.24471,-0.10728,-0.28753,0.0882746,0.248572,-0.165145,-0.0873132,0.212446,-0.054792,-0.0823538,0.0514362
4.4,4.5,498,-0.481199,1.22015,-0.0121719,-0.250786,0.12916,0.262216,-0.205774,-0.0299806,0.199255,0.00236709,-0.0741516,0.0471293
4.5,4.6,444,-1.05883,1.14606,-0.0198262,-0.29216,0.120367,0.243511,-0.255362,-0.052278,0.178567,0.00673543,-0.11971,-0.0128358
4.6,4.7,387,-1.1096,1.33039,-0.0421778,-0.239067,0.0906273,0.344047,-0.221853,-0.0712321,0.213476,0.0227923,-0.13031,0.0619049
4.7,4.8,410,-0.99845,1.286,-0.159908,-0.312298,0.111601,0.263032,-0.236599,-0.0551378,0.182354,-0.0123773,-0.134808,0.0820037
4.8,4.9,358,-0.97964,1.29474,-0.0564281,-0.31606,0.113631,0.332638,-0.209575,-0.0242522,0.229984,-0.0219514,-0.0948483,0.0620764
4.9,5,371,-0.617508,1.18721,-0.0465701,-0.24681,0.151297,0.368834,-0.218892,-0.0874122,0.217616,-0.0235977,-0.086372,0.0358875
5,5.1,350,-0.603768,1.35676,-0.020702,-0.343769,0.0957595,0.43563,-0.212033,-0.0464875,0.240498,-0.0339673,-0.0547161,0.0940826
5.1,5.2,297,-0.890115,1.22996,-0.144658,-0.352545,0.109986,0.358014,-0.207689,-0.072526,0.265473,-0.0302494,-0.0846979,0.0701496
5.2,5.3,269,-0.945835,1.45069,-0.104484,-0.390041,0.160043,0.449211,-0.183744,-0.0955823,0.234954,0.00168366,-0.0845933,0.10502
5.3,5.4,283,-0.901923,1.34102,-0.11412,-0.427548,0.109719,0.424618,-0.225341,-0.144837,0.228564,0.01555,-0.068867,0.144547
5.4,5.5,227,-1.05481,1.4104,-0.20062,-0.357855,0.0993165,0.405547,-0.132487,-0.0675277,0.243876,0.0455642,-0.0431772,0.177934
5.5,5.6,230,-1.33538,1.53356,-0.225125,-0.27702,0.0263972,0.42407,-0.11465,-0.0373421,0.274982,0.0745556,-0.0701556,0.222685
5.6,5.7,239,-1.27098,1.59148,-0.281572,-0.369513,0.0537278,0.497876,-0.103924,-0.0332954,0.24164,0.0638049,-0.0594872,0.252586
5.7,5.8,192,-1.1557,1.47455,-0.256969,-0.283815,0.0885051,0.483537,-0.119023,-0.0685147,0.298265,0.10901,-0.062488,0.220424
5.8,5.9,117,-1.17454,1.3181,-0.120757,-0.317725,0.105403,0.500953,-0.207198,-0.0904353,0.188318,0.17024,-0.0996466,0.199506
5.9,6,110,-0.947159,0.807864,-0.101298,-0.306399,0.206766,0.48221,-0.165996,-0.0184114,0.317815,0.134075,-0.0681211,0.050401
6,6.1,91,-1.32281,0.989828,-0.175579,-0.222409,0.240858,0.396812,-0.271219,-0.0999116,0.20817,0.170181,-0.108022,0.0410144
6.1,6.2,65,-0.83447,0.656677,-0.312569,-0.347915,0.131552,0.31304,-0.071685,-0.165978,0.277117,0.0794875,-0.141374,-0.0283058
6.2,6.3,57,-0.552108,0.0197637,-0.0924786,-0.423401,0.125256,0.483294,-0.0174818,-0.0902993,0.426812,0.104579,-0.123545,-0.0561519
6.3,6.4,60,-1.10425,0.615664,-0.203382,-0.41925,0.199249,0.378532,-0.150487,-0.0552789,0.312329,0.196644,-0.14995,-0.0392656
6.4,6.5,52,-0.936067,0.53376,-0.110456,-0.404459,0.193928,0.508911,-0.150446,-0.143537,0.319371,0.24594,-0.110483,-0.0404022
6.5,6.6,40,-0.718949,0.170869,-0.0465795,-0.216969,0.206702,0.521029,-0.0691258,-0.200179,0.370388,0.283066,-0.196078,-0.0206731
6.6,6.7,57,-1.07058,0.350341,0.00335576,-0.236908,0.554758,0.233588,-0.143345,-0.175189,0.340497,0.159655,-0.19738,-0.291149
6.7,6.8,39,-0.895674,-0.00875419,0.0102229,-0.616134,0.454604,0.0998006,-0.352128,-0.114017,0.297837,0.130983,-0.145972,-0.268762
6.8,6.9,57,-0.539477,0.0559877,0.256961,-0.375225,0.534546,0.229282,-0.437473,-0.00380424,0.250157,0.10124,0.0033886,-0.349257
6.9,7,38,-0.941662,0.0263424,-0.0353691,-0.338985,0.0981532,0.356005,-0.254775,-0.275483,0.369749,0.269909,-0.157548,-0.101416
7.1,7.2,43,-0.499428,0.69592,-0.356818,-0.415738,0.475329,0.281614,-0.236062,-0.083303,0.18315,0.23417,-0.230171,-0.269638
7.2,7.3,31,-1.1978,0.844168,-0.134955,-0.154866,0.406308,0.366774,-0.213075,-0.184769,0.237522,0.28742,-0.200251,-0.11739
