bucket_lo,bucket_hi,n,pc0,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,pc11
24,25,2666,0.155774,-0.188491,0.0181701,-0.0711149,0.0670603,-0.0517295,-0.013304,0.14605,0.102162,-0.0911825,0.124502,-0.00824285
25,26,2235,0.198894,-0.193839,0.0598045,-0.0763722,0.117756,-0.0393315,-0.0135037,0.136422,0.0984033,-0.0656794,0.120727,-0.00219932
26,27,1995,0.141093,-0.17121,0.0760791,-0.103374,0.11662,-0.0124491,-0.0106827,0.134118,0.0810675,-0.0505098,0.108836,-0.00698856
27,28,1939,0.119109,-0.160076,0.0459579,-0.133996,0.138164,-0.00135263,-0.0327541,0.134729,0.0796686,-0.0273705,0.0879693,-0.00552209
28,29,1773,0.154271,-0.149136,0.0272481,-0.198117,0.138264,-0.0158273,-0.0353884,0.146905,0.0682957,-0.0094412,0.08231,-0.0177368
29,30,1507,0.116501,-0.0978549,-0.0513671,-0.278573,0.149499,-0.039653,-0.0572878,0.162852,0.0540249,0.0228149,0.0586249,-0.0355284
30,31,1368,0.0932783,-0.0912749,-0.0864274,-0.321882,0.144227,-0.0110601,-0.0666468,0.161296,0.0170268,0.0385624,0.0439195,-0.0488341
31,32,1150,0.138252,-0.124867,-0.104135,-0.29033,0.14493,-0.0232895,-0.0751087,0.183154,0.0323168,0.0498137,0.0381091,-0.0314762
32,33,1046,0.167449,-0.106547,-0.164503,-0.332727,0.155375,-0.024383,-0.0668987,0.184758,0.0128413,0.0516294,0.0105539,-0.0705053
33,34,945,0.143307,-0.020593,-0.283309,-0.4761,0.151013,-0.0414991,-0.0929143,0.242605,0.0116772,0.118598,-0.0273503,-0.0996106
34,35,709,0.0956693,-0.139767,-0.130583,-0.295926,0.182276,-0.020534,-0.0735926,0.165233,0.0574699,0.0665616,0.0362279,-0.0697066
35,36,619,0.116101,-0.0851682,-0.206653,-0.348103,0.184966,-0.0272618,-0.10766,0.193088,0.0349899,0.0809561,0.00148147,-0.107197
36,37,473,-0.0395944,-0.178544,-0.0702723,-0.175821,0.196981,0.0474773,-0.0970149,0.140585,0.038077,0.0373138,0.0463674,-0.0684492
37,38,445,-0.0823567,-0.222303,-0.21243,-0.272136,0.171482,0.0492271,-0.0861101,0.129816,0.0464163,0.0511974,0.0583129,-0.087209
38,39,392,0.0122286,-0.250443,-0.246636,-0.253974,0.185223,0.0202827,-0.121909,0.139111,0.0405738,0.0657433,0.0697237,-0.0741216
39,40,304,-0.0227932,-0.255858,-0.143729,-0.178843,0.17096,0.0703156,-0.0879487,0.145099,0.0637469,0.0214391,0.0632794,-0.0776802
40,41,296,-0.0361826,-0.261286,-0.246784,-0.230564,0.176675,0.109364,-0.0902272,0.13187,0.0365942,0.0214016,0.0985397,-0.0549118
41,42,212,-0.00899943,-0.279719,-0.145451,-0.175556,0.175867,0.0369902,-0.173387,0.106656,-0.014723,-0.000862561,0.0304874,-0.0745321
42,43,196,-0.0113672,-0.329836,-0.116131,-0.121972,0.186397,0.0598637,-0.15446,0.0923598,0.0389781,0.00389737,0.00662749,-0.0805901
43,44,193,-0.121574,-0.315988,-0.0912936,-0.137344,0.186906,0.0690034,-0.122759,0.109927,0.0262581,0.019089,0.0267438,-0.0946316
44,45,176,0.0451257,-0.338393,-0.100545,-0.0855629,0.228692,0.0415032,-0.160141,0.147045,0.0314646,0.0349725,-0.0129575,-0.0975877
45,46,175,-0.00274003,-0.226217,-0.176001,-0.232498,0.210001,0.0762365,-0.16845,0.116305,0.062503,0.0423496,0.0139179,-0.0855506
46,47,147,0.0156698,-0.471209,-0.162542,-0.0359493,0.235811,0.0431173,-0.196782,0.120822,0.0904001,0.0285116,-0.0284085,-0.054697
47,48,107,-0.0200742,-0.343789,-0.147712,-0.157104,0.223893,0.0189481,-0.18174,0.118351,0.0971361,0.0226124,0.01083,-0.0113464
48,49,112,0.042589,-0.536267,-0.0795127,-0.00786692,0.253867,0.141441,-0.210667,0.105604,0.0741519,0.0498046,-0.0216349,-0.0217428
49,50,88,0.0303068,-0.341361,-0.0916723,-0.0801019,0.241707,0.0793197,-0.194093,0.146965,0.0544047,0.015819,-0.00156032,-0.0436215
50,51,75,0.185257,-0.152741,0.0309032,-0.0898585,0.299316,-0.0144628,-0.165332,0.154806,0.133238,0.0019983,0.0375163,-0.0583871
51,52,64,-0.029495,-0.441354,-0.0708039,-0.0657728,0.200021,0.0107479,-0.182803,0.210147,0.108523,0.0357871,0.0221914,-0.056755
52,53,50,0.0525877,-0.634342,-0.160995,-0.0206874,0.348323,0.0719082,-0.197799,0.0876358,0.145719,0.0205013,0.0318276,-0.0141788
53,54,40,0.0338782,-0.329452,-0.0340373,-0.0814149,0.226543,0.0412553,-0.245026,0.203437,0.146793,0.0479363,0.0281562,0.0489869
54,55,50,0.172249,-0.579706,-0.0777675,0.0332189,0.294115,0.174282,-0.273685,0.166609,0.068562,0.00867188,-0.0136482,-0.0963621
55,56,40,0.398684,-0.336049,0.103425,-0.0490454,0.273995,0.171914,-0.15776,0.195851,0.189314,-0.0196502,0.0420028,-0.00244868
56,57,39,0.589154,-0.288933,-0.0167065,-0.118644,0.263382,0.0548099,-0.189258,0.19792,0.204322,-0.0574394,0.0373546,0.0711502
57,58,37,0.392721,-0.499221,-0.128553,0.000306043,0.372231,0.0778555,-0.207653,0.0836587,0.366161,0.0190785,0.0468677,0.0397194
