bucket_lo,bucket_hi,n,pc0,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,pc11
1.75,2,285,0.443436,-0.0657399,-0.132315,-0.151791,-0.285679,-0.0550968,0.0581246,-0.201911,0.0353364,0.000318026,0.180655,0.296679
2,2.25,257,0.516218,-0.0667564,-0.113946,-0.146755,-0.29987,-0.0805403,0.0676477,-0.208514,0.0315608,0.016605,0.210931,0.301968
2.25,2.5,202,0.481178,-0.10102,-0.11154,-0.143095,-0.305887,-0.092525,0.0583932,-0.150035,0.0447706,0.0172798,0.205111,0.279599
2.5,2.75,155,0.402795,-0.144499,-0.112355,-0.135736,-0.228042,-0.138856,-0.00703629,-0.175092,0.022453,0.0667686,0.222722,0.286448
2.75,3,116,0.495097,-0.0928601,-0.120128,-0.165704,-0.286203,-0.15713,0.0154988,-0.194978,0.0445519,0.0479504,0.301275,0.347442
3,3.25,121,0.499621,-0.0821968,-0.12213,-0.172611,-0.257945,-0.179073,-0.0116027,-0.196751,0.044525,0.0633111,0.32916,0.369124
3.25,3.5,101,0.528386,-0.0778103,-0.0926679,-0.190553,-0.261399,-0.175989,0.0135947,-0.210383,0.0525635,0.0498067,0.357448,0.39848
3.5,3.75,82,0.577769,-0.0704265,-0.105205,-0.196921,-0.24998,-0.213616,-0.00542908,-0.208871,0.0362244,0.05973,0.356317,0.381499
3.75,4,85,0.505877,-0.087033,-0.0817018,-0.201225,-0.250752,-0.201291,-0.030017,-0.19149,0.0586185,0.0491232,0.366932,0.387776
4,4.25,68,0.501264,-0.0656298,-0.11262,-0.19399,-0.292012,-0.220017,-0.026346,-0.19398,0.0866486,0.0468051,0.378724,0.416397
4.25,4.5,53,0.569954,-0.0215692,-0.100333,-0.21445,-0.28334,-0.233131,-0.0527335,-0.187054,0.0811809,0.073787,0.39123,0.406559
4.5,4.75,35,0.539443,-0.0983407,-0.114841,-0.233576,-0.273086,-0.223915,-0.043298,-0.170287,0.0898943,0.0673514,0.343425,0.38
