bucket_lo,bucket_hi,n,pc0,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,pc11
0.56,0.58,375,22.1929,-6.65397,-1.1748,-0.814742,1.34784,-3.19134,0.21334,-0.587228,-0.346485,-0.24867,-0.598772,0.121431
0.58,0.6,373,22.0174,-7.29073,-1.33912,-0.856883,1.29511,-3.21973,0.379637,-0.478452,-0.476245,-0.318142,-0.585879,-0.00367637
0.6,0.62,373,22.29,-7.31685,-1.32105,-0.689426,1.32297,-3.27057,0.213529,-0.403798,-0.4152,0.0773361,-0.566764,0.0191603
0.62,0.64,300,21.1382,-7.03135,-1.31507,-0.927458,1.28144,-3.56466,0.356015,-0.52402,-0.428004,-0.307358,-0.616076,0.0281205
0.64,0.66,315,22.4118,-7.78448,-1.287,-0.560836,1.4395,-3.63361,0.285279,-0.712691,-0.428426,-0.321682,-0.580682,-0.124348
0.66,0.68,275,20.4667,-7.16303,-1.38956,-0.755757,1.45841,-3.43735,0.313317,-0.339619,-0.43746,-0.269545,-0.404861,-0.0736785
0.68,0.7,261,22.3065,-8.29043,-1.33772,-0.651946,1.15969,-3.54971,0.311908,-0.527621,-0.448798,-0.212585,-0.509239,-0.161995
0.7,0.72,270,21.9039,-7.997,-1.04073,-0.61797,1.5838,-3.70376,0.307092,-0.520927,-0.345648,-0.186551,-0.35356,0.0447916
0.72,0.74,240,20.5261,-7.6669,-1.22066,-0.685233,1.4762,-3.68994,0.311406,-0.546977,-0.419968,-0.132334,-0.436535,0.126729
0.74,0.76,192,20.9807,-7.92098,-1.21095,-0.831566,1.28038,-3.33247,0.247508,-0.293835,-0.401439,-0.153412,-0.634538,0.150177
0.76,0.78,180,19.6698,-6.55057,-1.44932,-0.511612,1.66431,-3.79834,0.136495,-0.472471,-0.328364,-0.0945988,-0.521139,0.274694
0.78,0.8,216,19.999,-6.63726,-1.41075,-0.774926,1.53407,-3.5111,0.0798291,-0.19933,-0.376452,-0.113709,-0.708595,0.276162
0.8,0.82,178,19.0167,-6.65936,-1.40988,-0.695494,1.43015,-3.36271,0.0949286,-0.20143,-0.49689,-0.225548,-0.527851,0.304852
0.82,0.84,157,19.8136,-6.83051,-1.41983,-0.566135,1.28876,-3.30172,0.0991828,-0.511624,-0.450713,-0.173676,-0.514048,0.151876
0.84,0.86,131,19.1737,-6.55338,-1.47025,-0.90947,1.37181,-3.46907,0.148848,-0.173471,-0.382761,-0.0474458,-0.473998,0.105586
0.86,0.88,137,18.4623,-5.71898,-1.43088,-0.878128,1.56827,-3.26267,0.148567,-0.004208,-0.191345,-0.193742,-0.673023,0.37697
0.88,0.9,146,19.7936,-6.54016,-1.19001,-0.666988,1.6327,-3.42241,0.202082,-0.339682,-0.37979,-0.0527038,-0.400965,0.148234
0.9,0.92,124,19.0137,-6.58681,-1.13968,-1.25872,1.53519,-3.51262,-0.136979,0.126445,-0.378076,-0.199129,-0.838605,0.208699
0.92,0.94,136,18.7147,-6.96731,-1.28455,-0.815377,1.52604,-3.64127,0.121696,-0.230921,-0.335292,0.0994578,-0.635934,0.204364
0.94,0.96,108,18.4677,-6.54941,-1.43199,-1.06462,1.43078,-3.30514,0.323929,-0.0178544,-0.174821,-0.226913,-0.830501,0.352197
0.96,0.98,128,17.0261,-5.95863,-1.21484,-0.824298,1.57265,-3.72455,-0.260451,-0.358286,-0.264942,-0.334631,-0.695127,0.127703
0.98,1,128,16.9277,-5.82822,-1.39381,-1.17472,1.53924,-3.47034,0.200818,-0.13057,-0.161192,-0.268641,-0.680898,0.335647
1,1.02,97,17.0112,-7.29512,-0.716037,-1.40576,1.80331,-3.94126,-0.0273024,-0.566749,-0.314211,-0.429044,-0.622316,0.38236
1.02,1.04,103,17.7929,-6.72527,-1.03859,-1.31302,1.41046,-3.82499,-0.0126874,-0.123279,-0.196523,-0.469627,-0.702352,0.366316
1.04,1.06,111,16.8984,-6.21751,-1.47669,-0.766265,1.44304,-3.4603,-0.142836,-0.220004,-0.215584,-0.16329,-0.586069,0.214182
1.06,1.08,88,17.1572,-6.96279,-1.27877,-0.938873,0.81515,-3.44327,0.0169851,0.0513446,-0.0667956,-0.168434,-0.746793,0.461535
1.08,1.1,105,17.4018,-6.33251,-1.18291,-0.864933,1.44101,-3.71046,0.398516,-0.0335848,-0.34839,-0.00664794,-0.551978,0.0417588
1.1,1.12,104,17.9068,-6.70107,-1.18874,-1.32107,1.30105,-3.4764,-0.131459,-0.0757826,-0.124964,-0.40188,-0.866311,0.39227
1.12,1.14,120,15.6514,-5.81068,-1.06903,-1.56798,1.23383,-3.56786,-0.07459,-0.24122,-0.224274,-0.42411,-0.78372,0.552983
1.14,1.16,89,17.0999,-5.33837,-1.21676,-1.4654,1.234,-3.2849,-0.306302,-0.00373439,-0.40937,-0.0530644,-1.02906,0.681972
1.16,1.18,90,18.1547,-5.94993,-1.54363,-1.2963,1.19002,-3.33467,-0.00487431,-0.258494,-0.203774,-0.329398,-0.749023,0.380197
1.18,1.2,103,17.8555,-7.11928,-0.984011,-1.27426,0.496689,-3.15987,0.188235,0.0613165,-0.243114,-0.396094,-0.556947,0.426878
1.2,1.22,87,16.8235,-7.34555,-0.809062,-1.75228,0.976095,-3.71065,0.0192717,-0.599232,-0.214095,-0.21782,-0.885627,0.51643
1.22,1.24,84,17.6749,-7.30383,-0.692463,-1.12672,1.17319,-3.92688,-0.164346,0.05786,-0.130315,-0.306787,-0.920635,0.362415
1.24,1.26,88,18.059,-7.35145,-1.28485,-1.03642,1.09338,-3.49637,-0.0388743,-0.334551,-0.342619,-0.572291,-0.460279,0.479893
1.26,1.28,72,17.1403,-7.22213,-1.10536,-1.51572,0.984848,-3.11729,-0.0285071,0.204239,-0.378469,-0.456915,-0.930243,0.511312
1.28,1.3,77,16.8344,-7.02569,-0.786126,-1.77489,1.08732,-3.34497,-0.136723,-0.0505941,-0.192638,-0.284436,-1.21903,0.700586
1.3,1.32,88,14.6935,-6.53362,-0.723928,-1.66428,1.16326,-3.54445,0.0211464,-0.131349,-0.410478,-0.40638,-0.943697,0.62751
1.32,1.34,99,14.3197,-5.69252,-0.785924,-1.90345,1.37901,-3.51534,-0.135803,-0.168216,-0.297595,-0.6404,-1.00522,0.492189
1.34,1.36,75,16.5291,-7.10479,-0.704679,-1.85303,1.1563,-3.52618,-0.0484217,0.210445,-0.0885583,-0.541473,-0.773228,0.901618
1.36,1.38,76,18.5199,-6.78253,-0.694916,-1.38484,0.449918,-3.04701,0.0170827,0.210239,-0.566955,-0.587493,-0.783468,0.353888
1.38,1.4,75,16.0642,-6.4941,-1.04207,-1.86277,0.802661,-2.96723,-0.0218917,0.168927,-0.192211,-0.605239,-1.12638,0.434812
1.4,1.42,74,18.3687,-7.57669,-0.991686,-1.34538,0.764803,-3.37748,0.099451,-0.169161,-0.535002,-0.391167,-0.822765,0.249402
1.42,1.44,60,17.3595,-8.33475,-0.834693,-1.34929,0.976244,-2.97697,-0.0018941,0.160314,-0.367022,-0.385874,-1.12953,0.550522
1.44,1.46,79,15.6723,-8.42019,-0.650066,-1.56935,0.91091,-3.44109,-0.13224,0.0124706,-0.291657,-0.536064,-1.03612,0.780224
1.46,1.48,71,16.863,-6.82547,-0.755149,-1.79015,0.603742,-3.19642,-0.0943025,0.258688,-0.180608,-0.549709,-1.0802,0.695488
1.48,1.5,57,15.3814,-7.28687,-0.345795,-1.69396,1.00755,-3.74141,-0.381887,0.119062,-0.298307,-0.348596,-0.650216,0.748848
1.5,1.52,61,16.6868,-6.85057,-0.411101,-1.57589,0.375014,-3.34783,0.175244,0.0295738,-0.521125,-0.57778,-1.16996,0.273775
1.52,1.54,44,16.8017,-7.65838,-0.599364,-1.51334,0.652759,-3.1291,-0.0993673,0.264824,-0.549223,-0.379396,-1.05586,0.373919
1.54,1.56,71,13.2345,-6.95685,-0.35882,-1.70302,0.603871,-3.58629,-0.159893,0.0522781,-0.283468,-0.696417,-1.2374,0.916504
1.56,1.58,64,18.4393,-7.46954,-0.653245,-1.20773,0.692868,-3.16808,0.23461,0.132743,-0.680868,-0.407789,-1.07542,0.583527
1.58,1.6,32,16.0211,-6.37313,-1.41811,-1.75248,0.863497,-3.01898,0.0958567,0.0969189,-0.335575,-0.630566,-0.772022,0.298214
1.6,1.62,52,16.3633,-7.93183,0.0373764,-1.84317,0.369547,-3.75888,-0.658649,-0.204498,-0.595828,-0.254587,-0.797084,0.386975
1.62,1.64,40,12.4097,-6.66913,-0.371711,-1.7915,0.19055,-3.5483,-0.038632,-0.128394,-0.0950032,-0.678949,-1.00051,0.676942
1.64,1.66,51,15.8928,-7.83704,-0.668921,-1.62667,1.01628,-3.55229,-0.2361,-0.113767,-0.382505,-0.592628,-0.847521,0.390719
1.66,1.68,41,15.9429,-6.91199,-0.499953,-1.73562,0.574431,-3.68402,-0.713005,0.0885649,-0.165706,-0.579636,-0.902239,0.686928
1.68,1.7,37,17.0353,-7.3556,-0.656165,-1.58849,0.301532,-2.90593,0.367,0.118501,-0.248482,-0.843815,-0.605476,0.481837
1.7,1.72,30,17.1913,-6.50934,-0.529605,-1.21675,0.0930576,-3.17977,-0.239456,0.322287,-0.010615,-0.164636,-1.09658,0.414553
1.72,1.74,39,14.4803,-7.07693,-0.182751,-1.70008,0.245473,-3.30457,-0.334006,-0.143478,0.022889,-0.931633,-1.23253,0.861662
1.74,1.76,35,17.8291,-7.20948,-0.275325,-1.35855,0.101627,-3.25679,-0.268544,-0.0855213,-0.260081,-0.474697,-1.01816,0.599649
1.76,1.78,30,18.0946,-8.13071,0.128166,-1.4279,-0.121832,-3.16382,0.717744,0.022089,-0.453172,-0.703285,-0.99523,0.382704
1.78,1.8,39,17.4753,-7.41742,-0.256315,-1.5647,0.346299,-3.14674,0.346894,-0.0458588,-0.477955,-0.884406,-1.13933,0.034352
1.8,1.82,34,14.6078,-7.09279,-0.718013,-1.78612,0.659965,-2.95547,0.118406,0.222482,-0.116308,-0.542018,-1.08332,0.703761
1.84,1.86,39,20.1676,-9.31393,-0.490563,-1.52558,0.175437,-3.309,0.23975,-0.462017,-0.449787,-0.523106,-1.07243,0.655135
1.86,1.88,41,15.3267,-8.52294,-0.561948,-1.34087,0.20402,-3.10156,0.378297,-0.28714,-0.299724,-0.714623,-1.08524,0.773036
1.9,1.92,41,11.0479,-6.51192,-0.679724,-1.92208,1.12453,-3.8731,-0.324433,-0.480534,0.0587663,-0.904753,-0.886642,0.998937
1.92,1.94,33,15.3443,-8.09349,-0.282256,-1.95414,0.226908,-3.63889,-0.258593,-0.265024,-0.110106,-1.06325,-0.940876,0.856272
1.94,1.96,36,14.6281,-6.87889,-0.430743,-1.44044,0.999226,-2.75858,0.272844,0.297539,-0.195198,-0.662243,-0.895247,0.532621
1.98,2,34,14.4441,-6.1978,-0.693169,-1.32501,0.885443,-3.56722,0.104489,-0.223229,-0.386017,-0.524095,-0.94852,0.375578
2,2.02,43,14.4501,-7.16807,-0.00899238,-1.49363,0.731278,-3.28467,-0.0246672,-0.243159,-0.0478828,-0.65426,-0.754839,0.459994
2.04,2.06,37,15.7449,-8.03363,-0.948313,-1.18015,1.27992,-3.35033,-0.213698,-0.303503,-0.0336531,-1.0295,-0.465377,0.209159
2.22,2.24,38,10.9145,-8.92052,-0.00661379,-1.679,-0.331183,-2.77475,-0.0237927,0.124536,0.196998,-1.60241,-1.28907,1.33288
2.26,2.28,32,14.842,-8.58597,-0.0914331,-1.27068,-0.364414,-2.92121,-0.0157288,0.308829,-0.177039,-1.5693,-1.02761,0.833405
2.32,2.34,44,12.8503,-5.79749,-0.253758,-1.89662,0.226113,-2.32553,0.283121,0.163141,-1.27835,-0.842836,-0.952849,0.636421
2.36,2.38,30,12.3768,-8.48151,0.81515,-2.0785,-1.28355,-2.39137,0.432742,-0.0325912,-0.594574,-1.34646,-0.955168,1.53365
2.38,2.4,34,15.7078,-7.82992,0.328679,-1.68828,-0.932846,-2.16357,0.696327,0.239344,-0.494427,-0.958295,-0.51591,1.08135
2.42,2.44,30,14.4829,-8.33625,0.437244,-1.21186,-0.511111,-2.11616,0.425046,0.279663,-0.451116,-1.26324,-1.09923,0.897599
2.5,2.52,30,13.5288,-7.87085,0.0666297,-1.25312,-0.0925894,-2.95505,0.0332642,-0.195436,-0.454235,-1.30268,-1.04095,1.08045
2.56,2.58,30,13.7499,-8.06447,0.723316,-1.04964,0.442448,-2.26775,-0.255106,0.0652993,-0.767678,-1.23281,-0.752644,0.711286
