bucket_lo,bucket_hi,n,pc0,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,pc11
3.05,3.1,48,21.9496,-8.12119,0.350927,0.232209,0.582222,-1.9943,0.132809,-0.168571,0.319184,-1.25338,-0.521403,2.07849
3.1,3.15,34,22.1275,-7.52739,0.379393,0.298147,0.440828,-1.59494,0.053402,-0.0476829,0.411873,-1.46897,-0.404495,1.80919
3.15,3.2,51,21.6255,-7.46867,0.262915,0.300088,0.903081,-1.81371,0.106144,-0.144382,0.324246,-1.13858,-0.302482,1.9752
3.2,3.25,45,19.9727,-8.15642,0.341343,0.653879,0.493077,-2.22895,0.0278323,-0.623733,0.170671,-1.27207,-0.258337,1.95097
3.25,3.3,45,24.4676,-9.2915,0.427483,0.139649,0.33709,-1.53734,0.220486,-0.173185,0.561223,-1.6012,-0.441113,1.89011
3.3,3.35,37,20.7946,-7.60546,0.481048,0.327386,0.570197,-1.78981,0.287406,-0.121559,0.572499,-1.60836,-0.820297,1.93224
3.35,3.4,41,19.6909,-8.65595,0.182504,0.319133,0.00518714,-1.79495,0.0526911,-0.659379,-0.0202098,-1.39633,-0.15923,2.13991
3.4,3.45,30,20.6815,-7.82693,0.283288,-0.0287965,0.330368,-1.32623,0.489804,0.0103952,0.388968,-1.47027,-0.390631,2.09788
3.45,3.5,47,23.6442,-8.20952,0.792082,0.201054,0.219559,-1.12312,-0.183507,-0.0802447,0.123477,-1.5647,0.157389,1.3907
3.5,3.55,37,23.1829,-8.92298,0.609334,-0.0701774,0.473543,-1.25328,0.454052,0.0748028,0.337137,-1.60561,-0.797861,1.88793
3.55,3.6,42,21.3461,-7.98804,0.734848,-0.234818,-0.392813,-0.791817,0.0995078,0.361849,0.383961,-1.89421,-0.0928554,2.06639
3.6,3.65,33,22.003,-7.14663,0.664758,-0.206235,0.0319424,-0.78528,0.25171,0.29906,0.488685,-1.83076,-0.216833,1.81594
3.65,3.7,30,23.8167,-10.0049,1.06508,-0.763954,0.254996,-0.48047,0.531878,-0.00472403,-0.0134248,-2.31642,-0.0412012,2.35078
3.75,3.8,34,13.7249,-7.32255,0.284178,-0.195191,0.466415,-0.943864,0.673224,-0.108449,0.129461,-1.80159,-0.420848,3.11058
3.8,3.85,30,14.1298,-7.27052,0.625431,-0.164959,-0.318725,-0.295558,0.655765,-0.263933,0.0938139,-1.99398,0.149171,2.93241
