bucket_lo,bucket_hi,n,pc0,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,pc11
1.46,1.48,71,20.8934,-6.02852,-1.39523,1.12046,0.304653,-2.37923,-0.0188248,-0.464252,0.536027,-0.119712,-0.394466,1.72568
1.48,1.5,57,18.7883,-6.45315,-0.941817,1.14362,0.577569,-3.12575,0.298025,-0.554248,0.529892,-0.0842244,0.149484,1.7399
1.5,1.52,61,20.5281,-5.91521,-0.914712,0.969918,0.158403,-2.63192,-0.225248,-0.355509,1.06362,-0.443666,-0.517115,1.55393
1.52,1.54,44,20.5429,-6.92433,-0.940494,0.921166,0.211952,-2.58041,0.212408,-0.051105,0.898328,-0.333222,-0.252378,1.30655
1.54,1.56,71,16.5538,-6.23546,-1.12321,1.24641,0.31498,-3.02817,-0.0768796,-0.594156,0.581319,-0.228017,-0.493791,2.25168
1.56,1.58,64,22.8054,-6.5212,-1.09533,0.66964,0.513166,-2.18683,-0.103782,-0.0582735,0.906284,-0.376804,-0.0130263,1.45507
1.58,1.6,32,19.7075,-5.58164,-2.03523,1.12631,0.476836,-2.11542,0.0619481,-0.487007,0.580959,-0.310223,-0.497336,1.5083
1.6,1.62,52,20.1004,-7.25277,-0.514533,1.15647,0.0742168,-3.55298,0.302146,-0.636071,0.533861,-0.738787,-0.000618435,1.75542
1.62,1.64,40,15.608,-6.06115,-1.20272,1.51572,0.253743,-3.08039,-0.337563,-0.813497,0.46744,-0.52093,-0.555149,2.07565
1.64,1.66,51,19.597,-7.23317,-1.24362,1.04523,0.771903,-2.96062,0.166375,-0.717249,0.429003,-0.514297,-0.373394,1.62156
1.66,1.68,41,19.7662,-6.2163,-1.27347,1.1478,0.275017,-3.13871,0.27981,-0.808353,0.478865,-0.239316,-0.263327,1.79489
1.68,1.7,37,20.9851,-6.7708,-1.24492,1.17846,0.343597,-2.23195,-0.406809,-0.477937,0.024721,-0.58313,-0.765221,1.4633
1.7,1.72,30,21.2687,-5.57609,-0.880383,0.599065,-0.330635,-2.41536,-0.327434,-0.424853,0.501664,-0.285834,-0.150938,1.18542
1.72,1.74,39,17.9168,-6.46376,-0.934248,1.38638,0.0928198,-2.74965,-0.112928,-0.922601,0.456804,-0.415621,-0.810577,2.15173
1.74,1.76,35,22.0783,-6.35897,-0.774851,0.843014,-0.0503082,-2.69178,-0.216908,-0.486813,0.334671,-0.785654,-0.49268,1.58243
1.76,1.78,30,22.2372,-7.20591,-0.134039,0.895949,0.011316,-2.33057,-0.908171,-0.0903706,0.762439,-0.533182,-0.669741,1.92799
1.78,1.8,39,21.5265,-6.62942,-0.741538,1.17765,0.3165,-2.55293,-0.489886,-0.283766,1.19364,-0.380382,-0.85504,1.47984
1.8,1.82,34,18.1433,-6.458,-1.34347,1.38166,0.345233,-2.07464,-0.275075,-0.486165,0.754912,-0.0152538,-0.161553,1.68152
1.84,1.86,39,24.4289,-8.88878,-0.809638,1.10264,-0.0194124,-2.50271,-0.372721,-0.625585,0.55842,-0.869767,-0.480625,1.9643
1.86,1.88,41,18.8636,-7.96749,-0.905821,0.951226,0.305176,-2.07275,-0.462103,-0.639113,0.787684,-0.615054,-0.573064,2.28427
1.9,1.92,41,14.0934,-5.84329,-1.83843,1.658,1.22191,-3.3682,0.0122748,-1.47604,0.142,-0.546523,-0.440385,2.51809
1.92,1.94,33,18.8913,-7.48048,-0.963415,1.51947,0.168566,-3.04986,-0.243942,-1.02309,0.347889,-0.483746,-0.741549,2.39218
1.94,1.96,36,18.3907,-6.26413,-1.13503,1.28837,1.05181,-2.03003,-0.322334,-0.341675,0.418576,-0.287343,-0.538084,1.4178
1.98,2,34,17.8377,-5.1342,-1.52504,0.90869,0.871945,-2.82055,-0.277461,-0.539515,0.646166,-0.609939,-0.35133,1.42602
2,2.02,43,18.0233,-6.61372,-0.6914,1.29156,0.795092,-2.48375,-0.451346,-0.830849,0.310133,-0.638045,-0.425216,1.80232
2.04,2.06,37,19.2262,-7.61022,-1.41892,0.629797,1.26042,-2.52989,0.280816,-1.17086,0.318222,-0.294562,-0.451664,1.35788
2.22,2.24,38,13.9726,-8.46789,-0.665744,1.61104,-0.0549847,-2.12848,-0.262412,-0.843348,0.199551,-0.191051,-1.33101,2.88452
2.26,2.28,32,18.6215,-8.1821,-0.660566,1.02695,0.0231471,-2.57288,-0.118728,-0.388193,0.355165,-0.13379,-1.37874,2.6134
2.32,2.34,44,16.0034,-4.41047,-0.729542,1.66895,0.221012,-1.77526,0.151581,0.576691,0.771692,-0.751523,-0.681192,2.00442
2.36,2.38,30,15.6104,-8.07902,0.136076,2.35813,-0.924581,-1.97753,-0.832371,0.0184171,0.127021,-0.675318,-1.03957,3.05365
2.38,2.4,34,19.4258,-7.17322,-0.116453,1.58629,-0.608702,-1.55005,-0.863132,0.255718,-0.236451,-0.570935,-0.805432,2.14298
2.42,2.44,30,18.0324,-7.64712,0.0930407,1.31108,-0.179911,-1.64884,-0.353341,0.0114528,0.358116,-0.608431,-1.37239,2.37802
2.5,2.52,30,16.8395,-7.10784,-0.379932,1.36938,0.0628677,-2.22096,-0.176407,-0.338016,0.389781,-0.652001,-0.980063,2.48707
2.56,2.58,30,17.0858,-7.1338,0.383687,1.11423,0.680047,-1.89444,0.493191,0.0632156,0.474304,-0.686304,-1.16514,2.19542
