bucket_lo,bucket_hi,n,pc0,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,pc11
3,3.25,5000,23.5616,-9.81377,-1.17339,-0.598799,0.408605,-3.47887,0.964363,-0.888616,-0.275811,-0.564848,-0.306242,-0.344596
3.25,3.5,5000,23.0495,-9.7156,-1.10391,-0.592391,0.327495,-3.47745,0.982828,-0.952185,-0.224765,-0.642558,-0.311598,-0.378636
3.5,3.75,5000,22.4674,-9.61581,-1.10355,-0.637172,0.334237,-3.34528,0.96305,-0.921689,-0.151062,-0.628314,-0.340597,-0.380466
3.75,4,5000,22.0896,-9.64618,-1.1291,-0.636692,0.382871,-3.39985,0.921481,-1.01583,-0.121674,-0.603987,-0.376979,-0.483289
4,4.25,4914,21.0206,-9.5465,-1.23414,-0.678302,0.46161,-3.3277,0.835705,-1.02983,-0.0584452,-0.514142,-0.416597,-0.502782
4.25,4.5,4716,20.6354,-9.52571,-1.38797,-0.709415,0.397966,-3.32923,0.849795,-1.07872,-0.0590195,-0.512328,-0.439765,-0.487747
4.5,4.75,4533,19.5715,-9.20332,-1.48872,-0.675257,0.369694,-3.30513,0.833263,-1.15422,-0.05014,-0.463689,-0.400012,-0.543414
4.75,5,4178,19.9007,-9.23655,-1.42683,-0.5688,0.422799,-3.2963,0.771492,-1.15371,-0.0915712,-0.400174,-0.366294,-0.632747
5,5.25,3956,19.4263,-8.97423,-1.28509,-0.579924,0.574774,-3.2687,0.775958,-1.24024,-0.0673491,-0.46459,-0.291844,-0.621294
5.25,5.5,3584,17.8208,-8.71043,-1.34784,-0.693491,0.517133,-3.10884,0.633958,-1.22535,-0.0754956,-0.280978,-0.40664,-0.624363
5.5,5.75,3348,16.8985,-8.55652,-1.26835,-0.651926,0.529003,-3.21374,0.592604,-1.2763,-0.0532446,-0.30036,-0.342441,-0.613653
5.75,6,2982,17.1079,-8.47174,-1.22906,-0.524641,0.638499,-3.12444,0.643287,-1.25805,-0.131298,-0.268711,-0.331124,-0.685608
6,6.25,2859,15.8874,-8.19818,-1.31128,-0.505498,0.753056,-3.12424,0.552629,-1.31434,-0.0631521,-0.303,-0.370519,-0.613986
6.25,6.5,2738,15.5843,-8.24591,-1.16533,-0.464476,0.823233,-3.05819,0.581108,-1.46603,-0.0158645,-0.314404,-0.286216,-0.666594
6.5,6.75,2366,15.3932,-8.4162,-1.25653,-0.410417,0.839739,-3.18911,0.541277,-1.52621,0.0370317,-0.314593,-0.31282,-0.786854
6.75,7,2318,14.9338,-8.35336,-1.24949,-0.411679,0.863627,-3.16697,0.54415,-1.58915,0.0339048,-0.265817,-0.326757,-0.806098
7,7.25,1981,15.3265,-8.49296,-1.12246,-0.205319,0.811244,-3.17753,0.502754,-1.62163,0.0126812,-0.423597,-0.239424,-0.836506
7.25,7.5,1828,15.6081,-8.43019,-1.05853,-0.189469,0.855177,-3.2364,0.468419,-1.67739,-0.00819535,-0.411448,-0.18074,-0.868124
7.5,7.75,1709,15.1883,-8.2699,-1.1172,-0.153387,1.02307,-3.29207,0.376741,-1.64003,-0.0305398,-0.375674,-0.169056,-0.893905
7.75,8,1472,14.8571,-8.05824,-1.08337,-0.124276,1.08049,-3.23433,0.316714,-1.69911,-0.0601032,-0.306059,-0.239224,-0.82007
8,8.25,1331,15.2134,-8.71293,-0.96442,0.0270793,1.24216,-3.36,0.278666,-1.75596,-0.0549799,-0.452129,-0.26191,-0.884227
8.25,8.5,1113,15.4031,-8.75133,-0.948265,0.0352774,1.22395,-3.35733,0.322716,-1.88048,0.0431758,-0.442025,-0.231503,-0.943885
8.5,8.75,847,14.5863,-8.68023,-1.08252,0.00753957,1.36215,-3.35783,0.183422,-2.00313,0.179566,-0.422605,-0.199751,-0.803409
8.75,9,675,15.2972,-9.15471,-0.986856,0.115148,1.45957,-3.71752,0.255944,-2.20253,0.276524,-0.576588,-0.131489,-0.896827
9,9.25,492,14.2297,-8.02481,-1.04311,0.319954,1.49891,-3.46346,0.165814,-1.80356,0.0908236,-0.338495,-0.195909,-0.745833
9.25,9.5,346,11.9479,-6.5406,-1.09288,0.299111,1.78947,-3.41602,0.077213,-1.65819,-0.0658306,0.0234482,-0.328501,-0.573708
9.5,9.75,273,10.6456,-6.16482,-1.08969,0.240303,1.52932,-3.24352,-0.0288081,-1.71585,-0.224914,0.413616,-0.235404,-0.411266
9.75,10,236,11.9758,-5.87837,-1.1247,0.0398205,1.53639,-3.90841,-0.114243,-1.9912,-0.217081,0.32611,-0.231454,-0.367781
10,10.25,192,11.3121,-6.71176,-1.49648,0.0297075,1.57341,-3.68403,-0.0274096,-2.14428,-0.222665,0.298546,-0.13038,-0.18383
10.25,10.5,127,9.65839,-5.83454,-1.37471,-0.253131,1.53033,-3.98569,-0.0605839,-2.2187,-0.519711,0.448703,0.0585073,-0.14859
10.5,10.75,117,9.26443,-6.06966,-1.35612,-0.252742,1.43448,-4.004,-0.0654882,-2.35047,-0.484313,0.684412,-0.128692,0.227902
10.75,11,73,9.69547,-5.5275,-1.57155,-0.110615,1.41777,-3.46109,-0.264931,-1.97437,-0.672469,0.497744,0.124387,0.395127
11,11.25,43,7.78561,-5.04633,-1.44817,-0.589046,0.909744,-3.10749,0.0580426,-2.80112,-0.702567,0.626728,-0.210117,0.29448
11.25,11.5,42,7.63376,-4.78529,-2.13647,-0.516648,0.830978,-4.1494,0.0032926,-2.97353,-0.742322,-0.0134612,-0.0584283,0.614512
11.5,11.75,34,10.4792,-4.37779,-2.33915,-0.0801018,0.228279,-4.23147,0.324951,-2.38198,-1.13124,0.635247,0.0645977,0.612779
