cluster_id,dominant_point_group,fraction,n_labeled,cluster_size
55,4mm,0.43118383060635224,10390,10390
56,m,0.29164042112840816,11113,11115
57,mmm,0.34414893617021275,15040,15065
58,4mm,0.5663313558593415,11631,11632
59,-3m,0.8993296921549155,8056,8058
60,2/m,0.525897751426334,8939,8940
61,m-3m,0.4989729337844369,16552,16554
62,m,0.7076375852188519,10121,10124
63,-43m,1.0,13036,13038
64,4/mmm,0.41875338753387537,9225,9228
65,mm2,0.6387791463320164,12909,12912
66,mmm,0.45331794575879975,8665,8665
67,4/mmm,0.5498693575997837,11099,11100
68,m-3m,0.2916666666666667,11616,11629
69,-3m,0.4994313335228888,7034,7039
70,-43m,0.9784319045035269,7372,7372
71,4mm,0.4028447444551591,12444,12445
72,mmm,0.5084149158508415,9091,9092
73,mmm,0.42770180855756507,11335,11344
74,mm2,0.6164004914004914,9768,9769
75,m,0.7372672643089351,10151,10152
76,2/m,0.5337786050585788,9133,9134
77,2/m,0.3242539741563633,10757,10758
78,2/m,0.32407239819004524,11050,11051
79,mmm,0.5588536335721597,8793,8797
80,mm2,0.6736945989592679,11146,11147
81,mm2,0.742978314795551,12497,12499
82,-42m,0.4077420359841109,12839,12840
83,2/m,0.40985362370581935,8403,8403
84,3m,0.77734375,7680,7680
85,4mm,0.47710667316122746,8212,8213
86,-42m,0.6904509845437222,14169,14171
87,-43m,0.9242445940140341,13966,13971
88,4mm,0.5795091612035637,11898,11899
89,-43m,0.9504701686121919,12336,12336
90,-43m,0.9997189432265318,10674,10674
91,4mm,0.4713209733487833,13808,13812
92,mmm,0.27714477211796246,14920,15079
93,4/mmm,0.4836392657621708,8771,8771
94,mmm,0.3276982077169915,12777,12782
95,mm2,0.565624671087254,9501,9503
96,3m,0.47034836304322497,8583,8585
97,4mm,0.43587496348232546,10269,10270
98,mmm,0.4383930758553115,12247,12249
99,6/mmm,0.277523254199639,14406,14435
100,m,0.7796236650279709,11798,11803
101,2/m,0.4659227467811159,11650,11655
102,mmm,0.2750806162665711,11164,11167
103,4mm,0.29192861488541877,9862,9862
104,mmm,0.6007986186056551,9266,9267
105,4mm,0.29993928354584093,11529,11531
106,m-3m,0.8653871608206486,15110,15110
107,m,0.6791553133514986,10276,10278
108,-3m,0.6138985406532315,7195,7197
109,mmm,0.38480463096960926,13820,13823
110,m,0.29492691315563196,10467,10467
111,3m,0.5352150902429095,7369,7370
112,4mm,0.48752383979656705,12584,12585
113,-3m,0.8220046082949308,10416,10418
114,mm2,0.6134129536058797,10885,10887
115,2/m,0.39880818529345624,8894,8895
116,-43m,1.0,14184,14189
117,mmm,0.5931198102016607,8430,8430
118,mmm,0.33062418725617687,9228,9229
119,2/m,0.4235934047254802,11766,11767
120,4mm,0.6530745747928478,9172,9174
121,mm2,0.8362980572178047,12199,12200
122,2/m,0.7069252620237045,10209,10209
123,-43m,0.999905051272313,10532,10532
124,m,0.6188271604938271,11664,11667
125,m,0.6114523685580426,9605,9607
126,-6m2,0.40995861700707514,7491,7491
127,mmm,0.2943290734824281,10016,10021
128,m,0.6903237126063689,11399,11399
129,-3m,0.8661458333333333,7680,7682
130,m,0.5079246224884563,8013,8013
131,4/mmm,0.41520839961819916,9429,9431
132,-3m,0.931800959838343,7918,7920
133,4mm,0.29902932888007516,9581,9582
134,mmm,0.3077895049799316,13454,13458
135,4/mmm,0.5150997150997151,12285,12287
136,-43m,0.7401240393690172,14834,14836
137,mm2,0.834597875569044,11203,11204
138,4/mmm,0.4164975738861932,11335,11339
139,2/m,0.4625734961555857,8844,8844
140,-43m,0.9672266139657444,12144,12145
141,-43m,1.0,12151,12154
142,-43m,0.9616593975048179,9859,9861
143,-3m,0.9665580103827116,8283,8283
144,4/mmm,0.48443478260869566,11500,11502
145,-6m2,0.4422547149819877,9438,9438
146,2/m,0.5947251114413076,10768,10769
147,-43m,1.0,10519,10521
148,4mm,0.5824817518248175,8220,8220
149,-43m,1.0,13796,13798
