bucket_lo,bucket_hi,n,pc0,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,pc11
0.65,0.7,672,21.9262,-8.09501,-1.54719,-0.408825,0.6082,-3.55632,-0.133636,-1.02047,0.23845,-0.71428,-0.0540014,0.0708733
0.7,0.75,590,21.369,-8.17392,-1.38325,-0.510565,0.754614,-3.76181,-0.120057,-1.00912,0.160977,-0.663126,0.0964791,0.301661
0.75,0.8,462,20.2612,-7.10088,-1.51137,-0.437449,0.680211,-3.65474,0.134651,-0.918087,0.171626,-0.591198,0.01408,0.516294
0.8,0.85,384,19.4996,-7.02106,-1.52878,-0.505848,0.628349,-3.45619,0.0889884,-0.826978,0.196871,-0.661698,0.118869,0.382919
0.85,0.9,333,19.0782,-6.25748,-1.63222,-0.600915,0.815379,-3.52521,0.13056,-0.689399,0.0453592,-0.581734,0.00771678,0.436127
0.9,0.95,301,19.3616,-6.93849,-1.49589,-0.788904,0.716475,-3.67162,0.168055,-0.595877,0.114907,-0.506869,-0.150605,0.483401
0.95,1,301,17.2189,-6.16629,-1.50457,-0.833617,0.619299,-3.62196,0.190612,-0.768934,-0.0903708,-0.724383,-0.146394,0.676853
1,1.05,248,17.3528,-6.93074,-1.29264,-0.961064,0.697966,-3.90803,0.214363,-1.00952,0.0355145,-0.819365,-0.000290303,0.724337
1.05,1.1,234,17.3597,-6.88807,-1.46646,-0.701972,0.389169,-3.62225,-0.0552399,-0.576531,-0.0917395,-0.577113,-0.109605,0.604696
1.1,1.15,254,17.1952,-6.3287,-1.4249,-1.22258,0.46176,-3.48342,0.172459,-0.698894,-0.123635,-0.849375,-0.141684,0.949553
1.15,1.2,230,17.6988,-6.46971,-1.50723,-1.14361,0.12198,-3.31496,0.10243,-0.670213,0.0420045,-0.833113,-0.0427526,0.812456
1.2,1.25,213,17.0285,-7.52814,-1.15866,-1.19779,0.231198,-3.78549,0.213684,-1.00382,-0.0012841,-0.933167,-0.0820095,0.979556
1.25,1.3,184,17.8957,-7.42351,-1.28748,-1.29894,0.220435,-3.30446,0.101228,-0.502033,0.0197036,-0.806357,-0.213825,1.00646
1.3,1.35,217,14.9346,-6.41783,-1.12664,-1.63308,0.500443,-3.63592,0.287273,-0.719433,0.0238474,-1.01309,-0.158919,1.13983
1.35,1.4,180,18.0818,-7.02987,-1.12677,-1.55299,-0.0931443,-3.07609,0.00354376,-0.335269,-0.0542798,-1.07412,-0.230712,1.05516
