cluster_id,dominant_point_group,fraction,n_labeled,cluster_size
126,-42m,0.5827509800579512,11734,11734
127,-3m,0.7588961510530138,11016,11020
128,4/mmm,0.23807590826060482,9854,9860
129,mmm,0.36645904114760286,10596,10596
130,-3m,0.7594576004716518,10177,10181
131,m,0.624427362372855,12879,12880
132,mmm,0.3454442006014793,12303,12305
133,-3m,0.854884189325277,9930,9932
134,mmm,0.42741688605889916,16333,16355
135,-6m2,0.4241437687198854,7679,7679
136,mmm,0.5690546935182128,9087,9089
137,4/mmm,0.4085808580858086,9090,9097
138,-43m,0.8264897873236471,9498,9499
139,4/mmm,0.4847381917445612,12089,12091
140,3m,0.4137971149371801,8596,8598
141,4mm,0.28647562467237464,11446,11446
142,4/mmm,0.41397912513193386,8527,8528
143,-43m,0.9719427244582043,10336,10338
144,4mm,0.45113900511390054,10755,10755
145,2/m,0.5523430782459158,9304,9304
146,4mm,0.4628918349646884,8071,8072
147,mm2,0.4743962574282463,7909,7912
148,m,0.6650925335035099,7835,7836
149,mmm,0.3772977463911102,9629,9630
