bucket_lo,bucket_hi,n,pc0,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,pc11
23,24,85073,-0.605696,-0.650202,-0.35836,-1.5761,-0.726847,0.0734195,0.12792,-0.0581173,0.0477223,0.557795,0.148248,-0.154107
24,25,75327,-0.582401,-0.625962,-0.541249,-1.91441,-0.806453,0.112992,0.173903,-0.0938946,-0.0857382,0.47911,0.300532,-0.0729244
25,26,65911,-0.52896,-0.637969,-0.702843,-2.17992,-0.885074,0.0862057,0.0605113,-0.0941839,-0.0195713,0.411219,0.247593,-0.000576584
26,27,58506,-0.454559,-0.559566,-0.931876,-2.40353,-0.973975,0.113628,-0.0147187,-0.079256,-0.04809,0.229837,0.307495,-0.00974755
27,28,50203,-0.388904,-0.463601,-1.17157,-2.56823,-1.08799,0.0665966,-0.0471843,-0.0506723,-0.0609964,0.149109,0.386454,0.00915954
28,29,42542,-0.342804,-0.2996,-1.35011,-2.77334,-1.1101,-0.0313911,-0.0698731,-0.00474406,-0.0221233,0.0376681,0.381838,0.00724144
29,30,36424,-0.218773,-0.209407,-1.52954,-2.92806,-1.21995,-0.172802,-0.0507992,0.0692902,0.0582005,-0.143562,0.356317,0.060049
30,31,29944,0.0257628,-0.117606,-1.57699,-3.01288,-1.20546,-0.306272,-0.0532327,0.110384,0.211831,-0.23214,0.312387,0.260531
31,32,24694,-0.00721562,-0.0659785,-1.643,-3.15009,-1.18677,-0.370013,-0.0270464,0.103403,0.342755,-0.359209,0.322357,0.436505
32,33,20381,0.0617945,0.0659531,-1.75432,-3.08694,-1.23227,-0.738624,-0.188327,0.0754634,0.821532,-0.30042,0.139498,0.439556
33,34,17003,0.020501,-0.000187818,-1.73554,-3.21282,-1.19687,-0.706551,-0.110176,0.00997701,0.781476,-0.395395,0.289896,0.578659
34,35,13912,0.169804,-0.0370796,-1.80122,-3.31629,-1.17825,-0.596589,-0.0311107,0.0874192,0.735501,-0.582662,0.319068,0.731829
35,36,11325,0.247466,0.0558145,-1.86643,-3.37622,-1.08206,-0.588165,-0.0326561,0.0778184,0.699152,-0.799111,0.224924,0.877175
36,37,9594,0.251871,0.106523,-2.0465,-3.40663,-1.09097,-0.619316,-0.00168419,0.105161,0.584288,-0.957736,0.389402,0.930603
37,38,8033,0.269184,0.0493741,-2.18076,-3.39106,-1.1233,-0.6341,-0.0341914,0.174428,0.60708,-1.07446,0.408395,1.07766
38,39,6906,0.169219,0.167572,-2.23699,-3.45454,-1.13462,-0.69095,-0.0490652,0.211252,0.614937,-1.23729,0.438895,1.0516
39,40,5694,0.363872,0.403631,-2.3073,-3.4502,-1.14097,-0.710284,0.0406726,0.288953,0.46667,-1.4283,0.547939,1.07052
40,41,4832,0.245604,0.530953,-2.50136,-3.42148,-1.13958,-0.694764,0.029873,0.313611,0.455077,-1.47953,0.527075,1.22011
41,42,4160,0.111114,0.816039,-2.58312,-3.38816,-1.10342,-0.877986,0.0600286,0.371377,0.49498,-1.57849,0.477558,1.28813
42,43,3632,0.0156225,0.748534,-2.81376,-3.36697,-1.26576,-1.11393,-0.0769553,0.414773,0.731763,-1.74345,0.424542,1.15659
43,44,3118,-0.156301,1.13751,-2.78375,-3.33621,-1.21349,-1.37028,-0.160885,0.473138,0.920237,-1.62098,0.274429,1.29387
44,45,2619,0.093009,1.09403,-2.77289,-3.36424,-1.3109,-1.37131,-0.143205,0.545891,0.906788,-1.73719,0.303822,1.27881
45,46,2232,0.177766,1.48017,-2.85325,-3.32496,-1.34853,-1.4318,-0.0974635,0.580006,1.00901,-1.65623,0.326078,1.37989
46,47,2006,-0.0756236,1.58333,-2.79802,-3.26471,-1.49474,-1.63823,-0.212247,0.554003,1.15022,-1.72295,0.225863,1.54291
47,48,1662,-0.00556792,1.82537,-2.82202,-3.29139,-1.47394,-1.55393,-0.247841,0.559645,1.09222,-1.78808,0.291726,1.61193
48,49,1418,-0.123602,1.78631,-2.81203,-3.36601,-1.41957,-1.5054,-0.154754,0.557578,0.976914,-1.93894,0.384929,1.76132
49,50,1205,-0.0364129,1.69776,-2.90968,-3.42982,-1.45015,-1.41259,-0.110728,0.587836,0.830377,-2.1648,0.415095,1.91049
50,51,1123,0.0385966,1.85309,-2.94314,-3.40913,-1.40114,-1.44448,-0.207702,0.549888,0.820131,-2.12516,0.428546,1.92675
51,52,865,-0.172192,2.44107,-2.8145,-3.43924,-1.38305,-1.39185,-0.281802,0.730815,0.844981,-2.06913,0.639022,1.86509
52,53,770,-0.222624,2.02542,-3.01263,-3.54637,-1.35055,-1.47612,-0.262053,0.71407,0.732506,-2.33212,0.583747,2.12647
53,54,652,-0.302901,2.31126,-3.12218,-3.42908,-1.35494,-1.35483,-0.390383,0.697065,0.751943,-2.55954,0.634364,2.07276
54,55,574,-0.468651,2.47051,-3.40607,-3.36677,-1.34861,-1.52741,-0.272107,0.777604,0.533522,-2.68757,0.643747,2.08333
55,56,491,-0.645059,2.77598,-3.31683,-3.38295,-1.34819,-1.71228,-0.50393,0.679518,0.848295,-2.57419,0.583802,1.94178
56,57,426,-0.352575,2.9982,-3.49248,-3.3025,-1.30529,-1.60782,-0.441579,0.540969,0.589506,-2.67931,0.506853,1.87309
57,58,379,-0.43007,3.16249,-3.42472,-3.23803,-1.51101,-1.76419,-0.440148,0.712149,0.588469,-2.64248,0.645923,1.97827
58,59,326,-0.46078,3.20314,-3.39005,-3.42079,-1.45501,-1.53455,-0.388785,0.75084,0.432141,-2.89509,0.761889,1.88193
59,60,305,-0.43909,2.85527,-3.68714,-3.13157,-1.46773,-1.72785,-0.353401,0.83166,0.705218,-2.87904,0.620772,2.07664
60,61,269,-1.21444,4.53553,-3.60539,-3.34496,-1.38242,-1.73326,-0.455422,0.916396,0.650772,-2.67666,0.49989,1.94335
61,62,207,-1.55199,4.48311,-3.77212,-3.18163,-1.41353,-1.8451,-0.509178,0.994632,0.778062,-2.97625,0.657622,2.23723
62,63,190,-0.997055,4.55738,-3.97447,-2.98658,-1.52347,-2.04222,-0.498057,0.779855,0.84388,-2.84089,0.505342,2.11353
63,64,161,-1.33938,4.90334,-3.41203,-2.91938,-1.39365,-1.97725,-0.53279,0.917911,0.882064,-2.76834,0.512866,2.02235
64,65,129,-0.978478,5.58242,-3.60013,-2.7673,-1.24374,-2.14107,-0.413513,0.355672,0.838576,-2.31409,0.313233,1.83019
65,66,139,-1.69358,4.29173,-3.79663,-2.96595,-1.53737,-2.55318,-0.865492,0.395313,1.1548,-2.65428,0.557379,1.87259
66,67,129,-0.932175,6.21901,-3.62692,-2.49515,-1.57462,-1.63522,-0.557026,0.43732,0.796691,-2.34274,0.80343,2.08233
67,68,144,-2.01001,6.53264,-3.47145,-2.89942,-1.29105,-1.73047,-0.535366,0.834476,0.960675,-2.19842,0.704084,2.29108
68,69,102,-2.01913,5.44931,-4.11244,-2.78415,-1.39403,-1.95064,-0.236481,0.689346,0.968977,-2.43557,0.894442,2.14811
69,70,86,-1.65947,5.96643,-4.26734,-2.61205,-1.24828,-1.91994,-0.130264,0.507318,0.795708,-2.36682,0.895697,2.14175
70,71,106,-1.51607,5.26627,-4.27775,-2.35634,-1.50286,-1.80801,-0.238629,0.747665,0.925383,-2.32072,1.04832,2.54421
71,72,76,-1.3059,6.01845,-4.24517,-2.97165,-1.35563,-1.48075,-0.386693,0.76758,0.943296,-2.62295,0.856759,2.21099
72,73,63,-1.40878,7.28553,-4.3908,-2.42941,-1.25442,-2.01837,-0.392356,0.727262,0.943573,-2.36587,0.638479,1.99901
73,74,55,-1.6987,5.28038,-4.56226,-2.09428,-1.60793,-2.35665,-0.424936,0.302399,1.28327,-2.27594,0.731918,2.16584
74,75,41,-2.08933,5.40863,-4.47071,-2.40857,-1.61996,-1.97505,-0.145532,0.741803,1.31201,-2.01672,0.98692,2.39246
75,76,45,-2.41342,5.1775,-4.74608,-2.54737,-1.56593,-2.37356,-0.411459,0.281894,0.998516,-2.61126,0.930539,2.29771
76,77,54,-3.15522,6.59777,-4.39055,-2.36774,-1.43839,-1.96182,-0.132049,0.433051,0.793071,-2.39238,1.27384,2.42283
77,78,46,-1.74604,4.43596,-4.78526,-2.77093,-1.60232,-1.84515,0.0911821,0.737232,0.873246,-2.33502,1.22286,2.34282
78,79,39,-1.266,5.08589,-4.95279,-2.47007,-1.41979,-1.41328,0.0603053,0.601411,0.648122,-2.35926,1.48771,2.12508
79,80,35,-0.19395,8.02882,-4.35116,-1.68022,-1.57338,-1.9449,0.0168473,0.742113,0.774322,-1.64838,1.012,1.97605
80,81,31,-0.734526,7.7146,-3.82292,-2.63647,-1.0653,-1.25433,-0.0302329,0.256923,0.498815,-1.96548,0.859865,2.41296
81,82,30,-2.8389,6.83033,-4.85461,-2.39215,-1.44155,-2.1777,-0.352511,0.124227,0.602204,-2.79271,1.15014,2.10985
82,83,34,-0.13865,7.15922,-4.96964,-1.80166,-1.43939,-1.6305,0.166155,0.354536,0.92936,-1.94048,1.83484,2.22659
83,84,30,0.0418082,6.50257,-4.44864,-1.961,-1.75593,-1.95938,-0.345295,0.692677,1.31516,-2.28276,1.10874,2.11667
89,90,40,0.270553,11.1515,-4.2505,-2.20421,-1.26186,-1.389,0.269346,0.998454,1.11007,-1.60334,0.868308,1.77906
