bucket_lo,bucket_hi,n,pc0,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,pc11
20,21,115217,-0.890215,-0.91692,0.101004,0.467966,-0.577845,0.509676,-0.0545577,-0.162071,-0.224798,0.2117,0.440502,-0.520649
21,22,102793,-0.702336,-0.93024,-0.142093,1.00882,-0.61094,0.0748207,-0.210195,-0.0088038,-0.0278979,0.12438,0.38958,-0.568822
22,23,94260,-0.642591,-0.829424,-0.328478,1.41492,-0.781953,-0.170099,-0.365457,0.0581399,0.0470311,0.00272527,0.401741,-0.658742
23,24,85073,-0.549801,-0.86807,-0.563185,1.8082,-0.949459,-0.106736,-0.178918,-0.0278128,-0.0254157,0.0427315,0.373889,-0.562931
24,25,75327,-0.506709,-0.846601,-0.789306,2.14804,-1.08829,-0.143979,-0.0675956,-0.128741,-0.182185,0.108154,0.372055,-0.424732
25,26,65911,-0.419499,-0.894257,-0.997116,2.39476,-1.10606,-0.199979,-0.111737,-0.117182,-0.0608164,0.059761,0.295485,-0.245047
26,27,58506,-0.323395,-0.826969,-1.29667,2.58049,-1.16687,-0.191349,-0.130453,-0.0624176,-0.180128,0.0106529,0.154772,-0.111677
27,28,50203,-0.232323,-0.749711,-1.61552,2.69733,-1.24454,-0.248586,-0.148356,-0.00145619,-0.253415,0.00201698,0.144383,0.00831712
28,29,42542,-0.144837,-0.585044,-1.86954,2.86066,-1.20543,-0.321722,-0.149872,0.064187,-0.25422,-0.00951779,0.0872925,0.132727
29,30,36424,0.0114437,-0.51783,-2.1295,2.99023,-1.24854,-0.493167,-0.12124,0.173161,-0.261203,-0.0401213,-0.0484779,0.299382
30,31,29944,0.280271,-0.404596,-2.21369,3.0701,-1.19387,-0.616102,-0.105221,0.256973,-0.155127,-0.0455861,-0.0241469,0.582535
31,32,24694,0.261485,-0.336741,-2.32806,3.22715,-1.17037,-0.707199,-0.00743809,0.317933,-0.106345,-0.058473,-0.00773746,0.866132
32,33,20381,0.404662,-0.168158,-2.5008,3.18681,-1.01053,-1.00731,-0.187178,0.547525,0.313474,-0.400481,0.0459696,0.877091
33,34,17003,0.372396,-0.223003,-2.4837,3.32328,-1.01222,-1.00493,-0.0533366,0.482969,0.159951,-0.380019,0.083041,1.04401
34,35,13912,0.550973,-0.255941,-2.56608,3.39864,-1.05419,-0.905179,0.0938807,0.537957,0.0883095,-0.283465,0.0120972,1.21993
35,36,11325,0.640919,-0.118592,-2.62885,3.45265,-0.971908,-0.878462,0.163555,0.481986,0.168405,-0.198591,-0.124065,1.43005
36,37,9594,0.674651,-0.0754152,-2.85522,3.46787,-0.967787,-0.90259,0.206556,0.497469,-0.0105455,-0.101127,-0.142429,1.50874
37,38,8033,0.702637,-0.167199,-2.99902,3.4363,-0.988729,-0.917405,0.22278,0.59,-0.0135283,-0.0720711,-0.168725,1.70442
38,39,6906,0.606574,-0.0442185,-3.08951,3.4755,-0.930635,-0.968883,0.211195,0.633086,-0.086437,-0.0769302,-0.300406,1.79528
39,40,5694,0.812246,0.240748,-3.2161,3.41995,-0.934933,-0.990211,0.276705,0.673243,-0.294004,0.0620286,-0.366152,1.83436
40,41,4832,0.687701,0.367376,-3.42608,3.37445,-0.972035,-0.946239,0.3221,0.647231,-0.237901,0.132572,-0.326311,1.982
41,42,4160,0.538481,0.656737,-3.57185,3.32344,-0.859777,-1.14262,0.304474,0.720568,-0.220662,0.188907,-0.419884,2.13795
42,43,3632,0.495618,0.535849,-3.87693,3.28639,-0.848487,-1.37045,0.153023,0.922871,-0.101726,-0.0290422,-0.632456,2.1621
43,44,3118,0.271196,0.984762,-3.89705,3.21212,-0.717316,-1.52435,0.0246643,0.982158,0.124279,-0.00722219,-0.487254,2.25478
44,45,2619,0.565755,0.963262,-3.86731,3.26002,-0.820915,-1.56474,0.0736958,1.0914,0.092917,0.0573113,-0.576718,2.31366
45,46,2232,0.651315,1.37096,-3.99701,3.20277,-0.852966,-1.63962,0.0464065,1.1252,0.0931957,0.0244859,-0.493952,2.41699
46,47,2006,0.353688,1.51695,-3.96126,3.16213,-0.909622,-1.91265,-0.0776681,1.16438,0.285901,-0.0690408,-0.570071,2.64291
47,48,1662,0.417691,1.77296,-3.99985,3.15773,-0.900566,-1.79266,-0.0931779,1.14733,0.167533,-0.034492,-0.554352,2.73272
48,49,1418,0.309536,1.75325,-4.02389,3.24422,-0.891084,-1.80029,0.0199123,1.0976,-0.000232366,0.0517456,-0.582985,2.87049
49,50,1205,0.409946,1.69643,-4.1122,3.28489,-0.990078,-1.72987,0.172977,1.07814,-0.0500825,0.201172,-0.706525,3.08111
50,51,1123,0.538452,1.85563,-4.14237,3.27899,-0.925147,-1.68509,0.0693994,0.998154,-0.0273855,0.210597,-0.639758,3.0804
51,52,865,0.244555,2.52555,-4.01038,3.31307,-0.855737,-1.59364,-0.00818364,1.25274,-0.205682,0.31177,-0.492618,3.03318
52,53,770,0.274846,2.05808,-4.29108,3.35048,-0.850666,-1.674,0.0608864,1.16564,-0.235586,0.396128,-0.694836,3.38172
53,54,652,0.190654,2.36452,-4.44286,3.25752,-0.835278,-1.56277,-0.0548029,1.21571,-0.336723,0.223853,-0.884972,3.44918
54,55,574,0.0260164,2.52954,-4.81178,3.08813,-0.782184,-1.70677,-0.00260231,1.13027,-0.476024,0.490875,-0.922494,3.45392
55,56,491,-0.152848,2.81228,-4.78155,3.19984,-0.60936,-1.89086,-0.305801,1.28711,-0.277525,0.154596,-0.890572,3.4196
56,57,426,0.127942,3.05915,-4.95536,3.01853,-0.622107,-1.74325,-0.222513,1.03398,-0.373091,0.313871,-0.908631,3.2472
57,58,379,0.089387,3.25238,-4.89762,2.89643,-0.747418,-1.92977,-0.318315,1.21658,-0.517349,0.308088,-0.939541,3.38768
58,59,326,0.0849057,3.35325,-4.90918,3.09375,-0.817843,-1.73104,-0.153041,1.20253,-0.711676,0.361219,-1.01105,3.26217
59,60,305,0.0604745,2.8467,-5.15427,2.77256,-0.75174,-1.93818,-0.136742,1.34925,-0.467658,0.261648,-1.11694,3.52069
60,61,269,-0.8313,4.73221,-5.25576,2.97655,-0.688103,-1.85128,-0.410683,1.35306,-0.420337,0.374064,-1.02261,3.30406
61,62,207,-1.22851,4.64223,-5.43923,2.78581,-0.582617,-1.9656,-0.403343,1.45934,-0.52879,0.401017,-1.1753,3.921
62,63,190,-0.578453,4.70842,-5.75007,2.57624,-0.671308,-2.2353,-0.506664,1.34868,-0.329724,0.145168,-1.06853,3.68041
63,64,161,-1.03261,5.11758,-5.10453,2.5753,-0.442147,-2.1206,-0.657863,1.50017,-0.357022,0.329844,-1.02926,3.55329
64,65,129,-0.616872,5.6789,-5.50889,2.42068,-0.284933,-2.2906,-0.740808,0.88132,-0.256158,0.00174181,-0.700819,3.0886
65,66,139,-1.33704,4.25659,-5.63336,2.6164,-0.338017,-2.74577,-1.13175,1.25748,-0.281225,-0.337725,-0.982693,3.67235
66,67,129,-0.708964,6.38921,-5.43254,2.11288,-0.794069,-1.91405,-0.799717,1.09642,-0.648691,-0.0669147,-0.489983,3.40037
67,68,144,-1.90002,6.87211,-5.32861,2.518,-0.493783,-1.90907,-0.722958,1.37309,-0.475011,0.097499,-0.479657,3.54
68,69,102,-1.62778,5.64506,-6.1071,2.44618,-0.450157,-2.22551,-0.597253,1.38545,-0.728044,-0.160896,-0.674568,3.49389
69,70,86,-1.24522,6.13696,-6.24811,2.19459,-0.33397,-2.17102,-0.527031,1.10585,-0.733084,-0.184627,-0.635474,3.27478
70,71,106,-1.06397,5.37139,-6.19925,1.96097,-0.68863,-2.12435,-0.512916,1.44338,-0.835075,-0.156089,-0.365017,3.77861
71,72,76,-0.885791,6.20426,-6.26104,2.62761,-0.520581,-1.72025,-0.463274,1.46238,-0.706795,-0.178739,-0.734146,3.63703
72,73,63,-1.15226,7.52428,-6.46878,2.06024,-0.226101,-2.13103,-0.804659,1.41259,-0.391798,-0.0631755,-0.736178,3.33756
73,74,55,-1.37001,5.20005,-6.55348,1.67065,-0.423463,-2.72451,-0.865827,1.27382,-0.407589,-0.691989,-0.669033,3.55733
74,75,41,-1.62793,5.26397,-6.48103,2.05854,-0.593351,-2.49637,-0.600508,1.49888,-0.522698,-0.421659,-0.250534,3.53322
75,76,45,-1.91888,5.06939,-6.89272,2.13102,-0.394727,-2.79716,-0.999524,1.07895,-0.85329,-0.476098,-0.735791,3.95024
76,77,54,-3.00965,6.68859,-6.65077,2.02571,-0.466769,-2.50108,-0.633297,1.05281,-1.20841,-0.365437,-0.345524,3.74739
77,78,46,-1.14311,4.25215,-6.82766,2.41648,-0.647983,-2.38131,-0.431118,1.37575,-1.01918,-0.373943,-0.429846,3.56608
78,79,39,-0.902347,4.97973,-6.90189,1.95658,-0.569125,-1.90327,-0.275755,1.21292,-1.51588,-0.5173,-0.453963,3.29911
79,80,35,0.218739,8.25181,-6.49127,1.23347,-0.548102,-2.30622,-0.810698,1.19273,-0.708897,-0.168367,-0.190243,2.82463
80,81,31,-0.474975,8.04081,-5.93068,2.2274,-0.425879,-1.71637,-0.57986,0.4846,-0.961871,-0.121773,-0.124339,3.24719
81,82,30,-2.604,6.69464,-7.14261,2.0337,-0.315962,-2.61159,-0.986258,0.751849,-1.35659,-0.448811,-0.881878,3.8753
82,83,34,0.323128,7.04922,-7.09941,1.33421,-0.444219,-2.35354,-0.482573,1.21153,-1.64396,-0.934025,-0.0395908,3.29967
83,84,30,0.480682,6.60549,-6.47923,1.5551,-0.471012,-2.54284,-0.988874,1.63042,-0.799669,-0.603753,-0.581526,3.53751
89,90,40,0.617375,11.7749,-6.48011,1.7199,-0.572152,-1.70489,-0.395202,1.57505,-0.996774,-0.293795,0.0808395,2.5732
