cluster_id,dominant_space_group_symbol,fraction,n_labeled,cluster_size
65,P6_3/mmc,0.689766920104699,8023,8026
66,Pm,0.9988389450986896,6029,6029
67,I4/mmm,0.9931369068749261,8451,8452
68,F-43m,0.9972138485429798,21894,21897
69,P2/m,0.9998721636305529,15645,15648
70,Imm2,0.8150230518385246,8893,8894
71,I4/mmm,0.3852380952380952,8400,8405
72,Cmm2,0.9899045020463847,10995,10997
73,Cm,0.9997121888041445,13898,13900
74,F-43m,0.9982460948204988,18245,18253
75,P-3m1,0.34191236357712984,6139,6140
76,Cmm2,0.9974441604622736,8999,8999
77,R-3m,0.9975233377786245,5249,5252
78,Immm,0.9438113604488079,11408,11411
79,P4mm,0.8548826023669388,15801,15803
80,Pm,0.9985281130409185,10191,10192
81,I4mm,0.8826335236815586,14885,14891
82,Pnma,0.5658432848028792,6113,6128
83,F-43m,0.945827589003325,12331,12335
84,Cmm2,0.9915492957746479,9940,9943
85,P-6m2,0.9955068296189792,5564,5565
86,F-43m,0.9997205030944301,25045,25049
87,Fmm2,0.9867249726690613,6403,6404
88,P3m1,0.9454207502534641,5918,5919
89,I4/mmm,0.9997491638795987,11960,11960
90,Cm,0.9977084659452577,7855,7858
91,R-3m,0.9928046880795193,13481,13488
92,Fm-3m,0.36892351585646876,9113,9122
93,Pmmm,0.9571291457822331,9377,9378
94,C2/m,0.9991574109536576,13055,13055
95,I-4m2,0.9999410551134689,16965,16965
96,P6_3/mmc,0.6295391061452514,5728,5736
97,Cmcm,0.5229087335708144,8141,8146
98,Amm2,0.33553754266211605,4688,4702
99,I-43m,0.25013433637829124,7444,7460
100,P4mm,0.8339568345323741,10425,10426
101,P2/m,1.0,9938,9938
102,Cm,0.9996320437342304,19024,19026
103,Cm,0.9999196335288918,12443,12444
104,Pmmm,0.9443997497094843,11187,11187
105,R-3m,0.9995926016458894,12273,12273
106,F-43m,0.987395584725537,13408,13409
107,Cmmm,0.9615781330582774,11634,11635
108,Immm,0.982813913329496,12161,12161
109,P2_1/c,0.16574495770982434,6148,6282
110,I4/mmm,0.5032861476238625,7912,7919
111,P4/mmm,0.8884351757328278,13714,13717
112,C2/m,0.9931475136586722,10799,10805
113,P4/mmm,0.8670358387257342,16072,16075
114,Fm-3m,0.9306025418304836,10937,10937
115,I-4m2,0.9973246565437455,13830,13831
116,Imm2,0.9726111709493769,12998,13000
117,F-43m,0.9923692636072572,18740,18746
118,P6_3/mmc,0.594745339791575,6813,6823
119,Fmm2,0.9708939708939709,7696,7696
120,R3m,0.9897975200125569,6371,6371
121,Fm-3m,0.9661407679561991,13881,13881
122,Cmmm,0.4936250362213851,6902,6906
123,F-43m,0.9999077107655392,21671,21675
124,R3m,0.950214012164902,4439,4441
125,R-3m,0.986238160770663,12353,12357
126,I4/mmm,0.987742849995831,11993,11996
127,P2/m,0.9941574415744158,9756,9757
128,Cmmm,0.41418764302059496,5681,5690
129,I4/mmm,0.9993563440341138,12429,12434
130,Imm2,0.9949414454992724,14431,14431
131,Pm,0.9996255523103422,13353,13354
132,Pmmm,0.927798149118212,11454,11458
133,C2/m,0.9999338011386204,15106,15108
134,Pm-3m,0.9731428571428572,3500,3507
135,Pnma,0.4737148399612027,5155,5198
136,P-62m,0.4411037107516651,5255,5258
137,P3m1,0.9738364332117113,11237,11239
138,Immm,0.5383552176917761,5788,5788
139,P4mm,0.7955940204563337,6355,6356
140,Pmm2,0.9626322177908792,11534,11536
141,Fm-3m,0.9695398574206092,16973,16973
142,F-43m,0.9908402125975347,8843,8845
143,Pmm2,0.9756821978837943,10774,10775
144,Cmmm,0.9022138168873067,8989,8989
145,F-43m,0.9879393197022519,10613,10616
146,P4mm,0.9206333198870512,9916,9917
147,Cmmm,0.967439241812893,10657,10658
148,F-43m,0.9922294320275574,12483,12485
149,R-3m,0.9934380126552613,4267,4271
